date,data,cols
419,3561425,channel1
420,7453175,channel1
421,4216400,channel1
422,4436300,channel1
423,5959350,channel1
424,7138025,channel1
425,7041450,channel1
426,4821375,channel1
427,4894475,channel1
428,4213350,channel1
429,5224775,channel1
430,19999875,channel1
431,8297800,channel1
432,7846800,channel1
433,14925025,channel1
434,12540050,channel1
435,11784550,channel1
436,9710225,channel1
437,12398600,channel1
438,9018350,channel1
439,7531625,channel1
440,4071600,channel1
441,6155575,channel1
442,2686325,channel1
443,9595300,channel1
444,5418425,channel1
445,3230775,channel1
446,4087900,channel1
447,3593225,channel1
448,4170550,channel1
449,4545775,channel1
450,2791675,channel1
451,4046525,channel1
452,7397975,channel1
453,4720725,channel1
454,3664500,channel1
455,4973775,channel1
456,4203650,channel1
457,13866800,channel1
458,7005050,channel1
459,11065125,channel1
460,5357775,channel1
461,4352925,channel1
462,3995700,channel1
463,7198525,channel1
464,8750000,channel1
465,6771800,channel1
466,4889650,channel1
467,16000350,channel1
468,5396900,channel1
469,6193000,channel1
470,6356525,channel1
471,4313400,channel1
472,4843600,channel1
473,5476925,channel1
474,4443625,channel1
475,5650475,channel1
476,2998175,channel1
477,8681025,channel1
478,3751675,channel1
479,2303825,channel1
480,6892425,channel1
481,3705925,channel1
482,2533075,channel1
483,4003975,channel1
484,4692475,channel1
485,3333525,channel1
486,2485600,channel1
487,2190875,channel1
488,3033700,channel1
489,2482300,channel1
490,2487550,channel1
491,6667475,channel1
492,6282275,channel1
493,5973650,channel1
494,8764125,channel1
495,4941100,channel1
496,3556475,channel1
497,4396575,channel1
498,2858900,channel1
499,4216000,channel1
500,3148525,channel1
501,3409875,channel1
502,4331800,channel1
503,1913800,channel1
504,1653725,channel1
505,3372875,channel1
506,3760850,channel1
507,5360575,channel1
508,2848925,channel1
509,4516150,channel1
510,2690600,channel1
511,6055725,channel1
512,2890925,channel1
513,4308825,channel1
514,3403750,channel1
515,8429300,channel1
516,2674400,channel1
517,4198725,channel1
518,3482825,channel1
519,2385875,channel1
520,3544350,channel1
521,5560400,channel1
522,3829875,channel1
523,3388875,channel1
524,4002475,channel1
525,5551475,channel1
526,4761925,channel1
527,5099575,channel1
528,2744650,channel1
529,4241600,channel1
530,4567375,channel1
531,6821250,channel1
532,1735950,channel1
533,2258400,channel1
534,3291200,channel1
535,2837675,channel1
536,3586775,channel1
537,4001150,channel1
538,4198375,channel1
539,3052700,channel1
540,3600475,channel1
541,3966925,channel1
542,5112500,channel1
543,3183225,channel1
544,8956150,channel1
545,3466925,channel1
546,2962050,channel1
547,3750600,channel1
548,3987300,channel1
549,6415050,channel1
550,4982650,channel1
551,3827750,channel1
552,3331875,channel1
553,5436500,channel1
554,3548625,channel1
555,6287850,channel1
556,5328425,channel1
557,3322050,channel1
558,2530300,channel1
559,4104300,channel1
560,2207075,channel1
561,3820450,channel1
562,2645250,channel1
563,4129200,channel1
564,2567325,channel1
565,2368000,channel1
566,4701050,channel1
567,6062500,channel1
568,4955400,channel1
569,3216950,channel1
570,7512600,channel1
571,3658425,channel1
572,4235000,channel1
573,3528550,channel1
574,4146475,channel1
575,3914875,channel1
576,5205800,channel1
577,3248175,channel1
578,2903225,channel1
579,3487375,channel1
580,4632025,channel1
581,5762200,channel1
582,8766425,channel1
583,9376900,channel1
584,3136175,channel1
585,5498875,channel1
586,3680125,channel1
587,3758975,channel1
588,3005400,channel1
589,2099875,channel1
590,2132100,channel1
591,2705125,channel1
592,4372800,channel1
593,2656875,channel1
594,3089425,channel1
595,3851550,channel1
596,5242825,channel1
597,3071450,channel1
598,3496250,channel1
599,3078350,channel1
600,2771200,channel1
601,3560175,channel1
602,3565125,channel1
603,5372725,channel1
604,7850475,channel1
605,4910625,channel1
606,3375775,channel1
607,2270600,channel1
608,3589875,channel1
609,2755400,channel1
610,2593575,channel1
611,2581450,channel1
612,1798850,channel1
613,2989150,channel1
614,4441275,channel1
615,3957200,channel1
616,3853125,channel1
617,3040200,channel1
618,2808975,channel1
619,5647775,channel1
620,3987275,channel1
621,2425000,channel1
622,1926275,channel1
623,4091300,channel1
624,7475425,channel1
625,5457500,channel1
626,5533000,channel1
627,4132125,channel1
628,3681000,channel1
629,5017100,channel1
630,4622950,channel1
631,3595850,channel1
632,2698000,channel1
633,2204875,channel1
634,3045150,channel1
635,3279050,channel1
636,8385125,channel1
637,4214475,channel1
638,4095400,channel1
639,3053350,channel1
640,2660225,channel1
641,2800775,channel1
642,2797800,channel1
643,2906850,channel1
644,4525800,channel1
645,3687050,channel1
646,2034225,channel1
647,2016250,channel1
648,1587325,channel1
649,1546250,channel1
650,2372600,channel1
651,7167825,channel1
652,2530425,channel1
653,2597400,channel1
654,2846400,channel1
655,2997125,channel1
656,1674900,channel1
657,2378725,channel1
658,5652450,channel1
659,5418350,channel1
660,2882250,channel1
661,2993025,channel1
662,3047050,channel1
663,2443500,channel1
664,2308450,channel1
665,2732275,channel1
666,3175750,channel1
667,3610475,channel1
668,2146725,channel1
669,2852950,channel1
670,3347800,channel1
671,1977600,channel1
672,2656475,channel1
673,2555800,channel1
674,2411825,channel1
675,3556975,channel1
676,2472100,channel1
677,7326400,channel1
678,2923750,channel1
679,3757700,channel1
680,3047525,channel1
681,3860225,channel1
682,3229650,channel1
683,1806750,channel1
684,3187675,channel1
685,2731125,channel1
686,3095025,channel1
687,4299750,channel1
688,1789850,channel1
689,1894475,channel1
690,3234875,channel1
691,2307275,channel1
692,1883100,channel1
693,1836975,channel1
694,2328975,channel1
695,1302675,channel1
696,1864925,channel1
697,2013375,channel1
698,2896300,channel1
699,1640000,channel1
700,1978375,channel1
701,2084500,channel1
702,1955425,channel1
703,1767925,channel1
704,4882800,channel1
705,4005100,channel1
706,3279875,channel1
707,3704825,channel1
708,6397300,channel1
709,3237950,channel1
710,2347675,channel1
711,2824575,channel1
712,2748025,channel1
713,3640975,channel1
714,9753550,channel1
715,2554650,channel1
716,6583325,channel1
717,3599875,channel1
718,4801400,channel1
719,2213975,channel1
720,1622950,channel1
721,2813175,channel1
722,2140925,channel1
723,1982900,channel1
724,4597200,channel1
725,2243000,channel1
726,4509325,channel1
727,4300625,channel1
728,2168225,channel1
729,3451125,channel1
730,2295400,channel1
731,3380675,channel1
732,2151975,channel1
733,3364350,channel1
734,2558400,channel1
735,3181800,channel1
736,2817650,channel1
737,2654850,channel1
738,2704875,channel1
739,3159375,channel1
740,9404950,channel1
741,6191550,channel1
742,2963100,channel1
743,3878150,channel1
744,3160225,channel1
745,2931325,channel1
746,2273150,channel1
747,2512450,channel1
748,1874900,channel1
749,6131000,channel1
750,4222625,channel1
751,3798300,channel1
752,3284800,channel1
753,3067600,channel1
754,3344050,channel1
755,3420075,channel1
756,22234700,channel1
757,5118975,channel1
758,11959000,channel1
759,4739750,channel1
760,4144875,channel1
761,2498600,channel1
762,3200600,channel1
763,4597325,channel1
764,4553475,channel1
765,21614000,channel1
766,6269225,channel1
767,2656025,channel1
768,3567825,channel1
769,3839225,channel1
770,2921850,channel1
771,2970725,channel1
772,3288075,channel1
773,4907325,channel1
774,10676250,channel1
775,8853975,channel1
776,5268450,channel1
777,7280625,channel1
778,10799850,channel1
779,12968075,channel1
780,8677850,channel1
781,10103275,channel1
782,4100700,channel1
783,7084125,channel1
784,8645925,channel1
785,4586175,channel1
786,7618900,channel1
787,8628700,channel1
788,9579100,channel1
789,7771900,channel1
790,9995200,channel1
791,9071725,channel1
792,5087075,channel1
793,6449700,channel1
794,7620800,channel1
795,7774575,channel1
796,7424200,channel1
797,5918275,channel1
798,13954050,channel1
799,12178025,channel1
800,9726200,channel1
801,10159300,channel1
802,8512825,channel1
803,11448475,channel1
804,6851975,channel1
805,10567025,channel1
806,8299775,channel1
807,7934400,channel1
808,9008175,channel1
809,8944275,channel1
810,7111825,channel1
811,12497250,channel1
812,9955025,channel1
813,13438850,channel1
814,7910200,channel1
815,6325450,channel1
816,5460925,channel1
817,8843025,channel1
818,7215875,channel1
819,6031000,channel1
820,8596875,channel1
821,8641400,channel1
822,6785650,channel1
823,9806975,channel1
824,9911350,channel1
825,5485750,channel1
826,6937625,channel1
827,6942200,channel1
828,7139100,channel1
829,5091475,channel1
830,10346925,channel1
831,8239450,channel1
832,11046925,channel1
833,5510650,channel1
834,6455850,channel1
835,4150525,channel1
836,5795000,channel1
837,8483675,channel1
838,8166500,channel1
839,10076425,channel1
840,8111725,channel1
841,5163225,channel1
842,6088725,channel1
843,4920525,channel1
844,8448800,channel1
845,4657625,channel1
846,8444450,channel1
847,7499700,channel1
848,17986475,channel1
849,11637525,channel1
850,11675200,channel1
851,16395850,channel1
852,14453375,channel1
853,12909650,channel1
854,10218900,channel1
855,37188725,channel1
856,15893800,channel1
857,13983225,channel1
858,8450525,channel1
859,13481125,channel1
860,10712625,channel1
861,10045750,channel1
862,8864375,channel1
863,12883375,channel1
864,10669175,channel1
865,7829075,channel1
866,7987875,channel1
867,4714175,channel1
868,5345925,channel1
869,5936275,channel1
870,8590875,channel1
871,12402775,channel1
872,6089875,channel1
873,7505300,channel1
874,11092600,channel1
875,25462075,channel1
876,10794100,channel1
877,9904250,channel1
878,13667800,channel1
879,16050125,channel1
880,10664750,channel1
881,9472575,channel1
882,8105575,channel1
883,7607975,channel1
884,23832675,channel1
885,36419850,channel1
886,36405700,channel1
887,15388975,channel1
888,16241725,channel1
889,33879325,channel1
890,15177775,channel1
891,22287050,channel1
892,18410475,channel1
893,21885825,channel1
894,25855600,channel1
895,23362500,channel1
896,15782950,channel1
897,24670900,channel1
898,15606600,channel1
899,17034800,channel1
900,17647600,channel1
901,16008175,channel1
902,12464775,channel1
903,10999000,channel1
904,13678825,channel1
905,17274775,channel1
906,10380450,channel1
907,7435050,channel1
908,10240650,channel1
909,19192550,channel1
910,13429600,channel1
911,7079325,channel1
912,8235300,channel1
913,5037625,channel1
914,8012325,channel1
915,17851525,channel1
916,6624700,channel1
917,10184550,channel1
918,9356400,channel1
919,13368525,channel1
920,7674950,channel1
921,7973100,channel1
922,7437850,channel1
923,8213125,channel1
924,9070150,channel1
925,6142825,channel1
926,8943250,channel1
927,10652450,channel1
928,13115500,channel1
929,10524600,channel1
930,15723125,channel1
931,13684225,channel1
932,8533675,channel1
933,11763000,channel1
934,11108875,channel1
935,4853900,channel1
936,9044975,channel1
937,5868450,channel1
938,6576450,channel1
939,5365675,channel1
940,3821800,channel1
941,11117450,channel1
942,7009425,channel1
943,7304225,channel1
944,6614550,channel1
945,6131300,channel1
946,9489000,channel1
947,8305800,channel1
948,10670100,channel1
949,5738450,channel1
950,8711000,channel1
951,12371475,channel1
952,9974900,channel1
953,4265075,channel1
954,5773450,channel1
955,17583600,channel1
956,11921025,channel1
957,5236900,channel1
958,5256875,channel1
959,8646150,channel1
960,6949975,channel1
961,3668525,channel1
962,8318100,channel1
963,6543825,channel1
964,7356350,channel1
965,11706775,channel1
966,11044225,channel1
967,8173575,channel1
968,7267250,channel1
969,4655400,channel1
970,5052450,channel1
971,3278450,channel1
972,6139625,channel1
973,8565650,channel1
974,8944950,channel1
975,5866900,channel1
976,6425525,channel1
977,9166625,channel1
978,6969175,channel1
979,7703925,channel1
980,10529375,channel1
981,7591350,channel1
982,6914625,channel1
983,4259625,channel1
984,4475975,channel1
985,4344650,channel1
986,6424950,channel1
987,4711050,channel1
988,3369750,channel1
989,8443075,channel1
990,10231275,channel1
991,8220350,channel1
992,4118125,channel1
993,9482400,channel1
994,8092000,channel1
995,5854125,channel1
996,7313625,channel1
997,5469675,channel1
998,5512525,channel1
999,5024800,channel1
1000,4514675,channel1
1001,10596475,channel1
1002,9481825,channel1
1003,5002950,channel1
1004,4529850,channel1
1005,5222525,channel1
1006,6843300,channel1
1007,6111850,channel1
1008,11380100,channel1
1009,13839250,channel1
1010,6516700,channel1
1011,14459675,channel1
1012,7525675,channel1
1013,5153350,channel1
1014,5287725,channel1
1015,7197600,channel1
1016,4359925,channel1
1017,4449275,channel1
1018,10459325,channel1
1019,9503500,channel1
1020,14503550,channel1
1021,14006700,channel1
1022,7415600,channel1
1023,7080575,channel1
1024,6770275,channel1
1025,5285700,channel1
1026,13097950,channel1
1027,10625425,channel1
1028,12067675,channel1
1029,11421500,channel1
1030,16764900,channel1
1031,11503925,channel1
1032,5507325,channel1
1033,6528675,channel1
1034,2877100,channel1
1035,3072125,channel1
1036,4194925,channel1
1037,2772050,channel1
1038,2011575,channel1
1039,5659200,channel1
1040,4809975,channel1
1041,13905925,channel1
1042,7736225,channel1
1043,6149100,channel1
1044,7308825,channel1
1045,4409450,channel1
1046,10326150,channel1
1047,11227475,channel1
1048,7579425,channel1
1049,5749975,channel1
1050,12097750,channel1
1051,5750175,channel1
1052,8596175,channel1
1053,10143825,channel1
1054,13039375,channel1
1055,11971850,channel1
1056,10745600,channel1
1057,15434050,channel1
1058,7667750,channel1
1059,12026025,channel1
1060,12816625,channel1
1061,12684375,channel1
1062,10605400,channel1
1063,11112000,channel1
1064,7252225,channel1
1065,9115850,channel1
1066,17058375,channel1
1067,7596750,channel1
1068,14717225,channel1
1069,8089625,channel1
1070,19101425,channel1
1071,7048975,channel1
1072,7831325,channel1
1073,10448675,channel1
1074,6660150,channel1
1075,11597525,channel1
1076,8059850,channel1
1077,6425000,channel1
1078,9249275,channel1
1079,8991150,channel1
1080,11289425,channel1
1081,5263625,channel1
1082,14765275,channel1
1083,8128625,channel1
1084,5662450,channel1
1085,7795400,channel1
1086,12971275,channel1
1087,17470725,channel1
1088,13818050,channel1
1089,9715000,channel1
1090,7615375,channel1
1091,9096900,channel1
1092,17974050,channel1
1093,20774450,channel1
1094,18754950,channel1
1095,9537000,channel1
1096,9990825,channel1
1097,17655050,channel1
1098,8655475,channel1
1099,17558425,channel1
1100,5616625,channel1
1101,6681425,channel1
1102,3154775,channel1
1103,8133750,channel1
1104,10900525,channel1
1105,16563225,channel1
1106,11658525,channel1
1107,9683125,channel1
1108,12646350,channel1
1109,9457225,channel1
1110,13033400,channel1
1111,10082225,channel1
1112,5584550,channel1
1113,2736450,channel1
1114,4439625,channel1
1115,7256600,channel1
1116,4211975,channel1
1117,8166550,channel1
1118,4816500,channel1
1119,4499150,channel1
1120,16735625,channel1
1121,7884525,channel1
1122,9997525,channel1
1123,2408200,channel1
1124,3701575,channel1
1125,7612625,channel1
1126,4332500,channel1
1127,3947875,channel1
1128,4255650,channel1
1129,7365025,channel1
1130,5117375,channel1
1131,12894700,channel1
1132,4609900,channel1
1133,9697100,channel1
1134,5124375,channel1
1135,4933425,channel1
1136,8813325,channel1
1137,7074125,channel1
1138,9158875,channel1
1139,3941975,channel1
1140,4615025,channel1
1141,3598350,channel1
1142,10242225,channel1
1143,3277075,channel1
1144,5629675,channel1
1145,13246925,channel1
1146,5333475,channel1
1147,4653775,channel1
1148,3648225,channel1
1149,5062250,channel1
1150,4895000,channel1
1151,6478900,channel1
1152,4150725,channel1
1153,6368225,channel1
1154,9332100,channel1
1155,10807850,channel1
1156,9146525,channel1
1157,4580425,channel1
1158,7404275,channel1
1159,10052225,channel1
1160,7472875,channel1
1161,6762050,channel1
1162,3541150,channel1
1163,6708575,channel1
1164,6776200,channel1
1165,4486200,channel1
1166,3233850,channel1
1167,5249300,channel1
1168,2872700,channel1
1169,12256600,channel1
1170,3124325,channel1
1171,4737925,channel1
1172,11686125,channel1
1173,2456225,channel1
1174,7283475,channel1
1175,7868400,channel1
1176,4374225,channel1
1177,2414450,channel1
1178,3895325,channel1
1179,5358450,channel1
1180,7083425,channel1
1181,7068475,channel1
1182,4670550,channel1
1183,3302400,channel1
1184,9879750,channel1
1185,5997400,channel1
1186,3146650,channel1
1187,7517750,channel1
1188,10385450,channel1
1189,8045600,channel1
1190,4386400,channel1
1191,5990825,channel1
1192,4270150,channel1
1193,3245200,channel1
1194,3126150,channel1
1195,5208800,channel1
1196,7024525,channel1
1197,2040100,channel1
1198,3209400,channel1
1199,4921675,channel1
1200,3071875,channel1
1201,9332625,channel1
1202,3964150,channel1
1203,3643925,channel1
1204,2305050,channel1
1205,7910025,channel1
1206,13251175,channel1
1207,3698075,channel1
1208,5074525,channel1
1209,4192275,channel1
1210,4373625,channel1
1211,5344925,channel1
1212,4627800,channel1
1213,4019875,channel1
1214,5578800,channel1
1215,3930025,channel1
1216,2915375,channel1
1217,7777325,channel1
1218,5169525,channel1
1219,6564800,channel1
1220,6784400,channel1
1221,8171300,channel1
1222,9344550,channel1
1223,6626525,channel1
1224,4175225,channel1
1225,8569825,channel1
1226,9589100,channel1
1227,7689100,channel1
1228,9259500,channel1
1229,6764050,channel1
1230,11091450,channel1
1231,5835425,channel1
1232,8497375,channel1
1233,7991275,channel1
1234,10115725,channel1
1235,10053075,channel1
1236,11519525,channel1
1237,16194000,channel1
1238,8628775,channel1
1239,8140000,channel1
1240,4792275,channel1
1241,9520300,channel1
1242,5355075,channel1
1243,5493125,channel1
1244,4381500,channel1
1245,4713925,channel1
1246,3200425,channel1
1247,5352900,channel1
1248,3842825,channel1
1249,33579575,channel1
1250,23757500,channel1
1251,16132400,channel1
1252,7862825,channel1
1253,8246275,channel1
1254,13381050,channel1
1255,5803325,channel1
1256,6602775,channel1
1257,8230575,channel1
1258,7590150,channel1
1259,5300950,channel1
1260,9954725,channel1
1261,20825175,channel1
1262,7945675,channel1
1263,5209475,channel1
1264,6125175,channel1
1265,7595600,channel1
1266,4568725,channel1
1267,9572025,channel1
1268,2619575,channel1
1269,12033125,channel1
1270,5000950,channel1
1271,6022625,channel1
1272,5965150,channel1
1273,6458300,channel1
1274,15218425,channel1
1275,7657000,channel1
1276,16482725,channel1
1277,6100150,channel1
1278,6125550,channel1
1279,11087375,channel1
1280,15180500,channel1
1281,15861000,channel1
1282,7032450,channel1
1283,6156925,channel1
1284,10865500,channel1
1285,5380150,channel1
1286,1294300,channel1
1287,2153350,channel1
1288,3035375,channel1
1289,4148000,channel1
1290,3983275,channel1
1291,7191700,channel1
1292,8672500,channel1
1293,8184900,channel1
1294,9584500,channel1
1295,5003200,channel1
1296,10884200,channel1
1297,8802100,channel1
1298,8206300,channel1
1299,7326300,channel1
1300,10195500,channel1
1301,11407700,channel1
1302,7104700,channel1
1303,5688700,channel1
1304,5282000,channel1
1305,5510200,channel1
1306,3995900,channel1
1307,4890400,channel1
1308,13086600,channel1
1309,7301300,channel1
1310,8032800,channel1
1311,5383400,channel1
1312,5712800,channel1
1313,7339000,channel1
1314,5783100,channel1
1315,5127100,channel1
1316,6508800,channel1
1317,4357100,channel1
1318,6743900,channel1
1319,23389200,channel1
1320,7943800,channel1
1321,10699300,channel1
1322,11760200,channel1
1323,12668900,channel1
1324,7027900,channel1
1325,4241800,channel1
1326,5809300,channel1
1327,11682600,channel1
1328,20837300,channel1
1329,9573900,channel1
1330,10180000,channel1
1331,6548200,channel1
1332,4109500,channel1
1333,6405300,channel1
1334,11384400,channel1
1335,5572300,channel1
1336,9687600,channel1
1337,7783600,channel1
1338,12976300,channel1
1339,7479200,channel1
1340,6435200,channel1
1341,7236300,channel1
1342,10865300,channel1
1343,10642100,channel1
1344,9085800,channel1
1345,4308100,channel1
1346,6659600,channel1
1347,5841300,channel1
1348,6814400,channel1
1349,7295300,channel1
1350,13199800,channel1
1351,7267300,channel1
1352,17141600,channel1
1353,6233500,channel1
1354,4958200,channel1
1355,6842400,channel1
1356,7182000,channel1
1357,5388200,channel1
1358,4168900,channel1
1359,2760400,channel1
1360,5605900,channel1
1361,6874200,channel1
1362,5140500,channel1
