date,data,cols
377,92,channel1
378,53,channel1
379,136,channel1
380,93,channel1
381,159,channel1
382,145,channel1
383,102,channel1
384,79,channel1
385,42,channel1
386,59,channel1
387,103,channel1
388,136,channel1
389,131,channel1
390,91,channel1
391,73,channel1
392,67,channel1
393,106,channel1
394,98,channel1
395,78,channel1
396,84,channel1
397,76,channel1
398,91,channel1
399,102,channel1
400,75,channel1
401,78,channel1
402,67,channel1
403,67,channel1
404,78,channel1
405,76,channel1
406,91,channel1
407,80,channel1
408,67,channel1
409,63,channel1
410,63,channel1
411,98,channel1
412,76,channel1
413,70,channel1
414,97,channel1
415,102,channel1
416,131,channel1
417,111,channel1
418,83,channel1
419,65,channel1
420,59,channel1
421,83,channel1
422,102,channel1
423,81,channel1
424,85,channel1
425,79,channel1
426,89,channel1
427,71,channel1
428,65,channel1
429,71,channel1
430,64,channel1
431,65,channel1
432,92,channel1
433,63,channel1
434,73,channel1
435,111,channel1
436,94,channel1
437,82,channel1
438,75,channel1
439,96,channel1
440,73,channel1
441,154,channel1
442,125,channel1
443,77,channel1
444,75,channel1
445,77,channel1
446,81,channel1
447,60,channel1
448,62,channel1
449,93,channel1
450,79,channel1
451,66,channel1
452,101,channel1
453,88,channel1
454,67,channel1
455,133,channel1
456,78,channel1
457,135,channel1
458,83,channel1
459,104,channel1
460,87,channel1
461,87,channel1
462,59,channel1
463,97,channel1
464,78,channel1
465,108,channel1
466,63,channel1
467,93,channel1
468,88,channel1
469,97,channel1
470,61,channel1
471,82,channel1
472,73,channel1
473,95,channel1
474,82,channel1
475,76,channel1
476,89,channel1
477,79,channel1
478,74,channel1
479,81,channel1
480,170,channel1
481,142,channel1
482,55,channel1
483,61,channel1
484,104,channel1
485,131,channel1
486,147,channel1
487,97,channel1
488,91,channel1
489,68,channel1
490,65,channel1
491,85,channel1
492,99,channel1
493,145,channel1
494,92,channel1
495,84,channel1
496,73,channel1
497,71,channel1
498,74,channel1
499,94,channel1
500,97,channel1
501,195,channel1
502,73,channel1
503,66,channel1
504,77,channel1
505,89,channel1
506,84,channel1
507,93,channel1
508,140,channel1
509,108,channel1
510,75,channel1
511,102,channel1
512,219,channel1
513,202,channel1
514,159,channel1
515,68,channel1
516,115,channel1
517,185,channel1
518,77,channel1
519,77,channel1
520,93,channel1
521,92,channel1
522,125,channel1
523,136,channel1
524,96,channel1
525,62,channel1
526,166,channel1
527,151,channel1
528,120,channel1
529,109,channel1
530,182,channel1
531,209,channel1
532,84,channel1
533,201,channel1
534,206,channel1
535,115,channel1
536,205,channel1
537,200,channel1
538,103,channel1
539,204,channel1
540,147,channel1
541,99,channel1
542,166,channel1
543,133,channel1
544,89,channel1
545,69,channel1
546,108,channel1
547,204,channel1
548,106,channel1
549,77,channel1
550,159,channel1
551,119,channel1
552,66,channel1
553,126,channel1
554,169,channel1
555,192,channel1
556,209,channel1
557,203,channel1
558,210,channel1
559,182,channel1
560,215,channel1
561,215,channel1
562,95,channel1
563,109,channel1
564,105,channel1
565,172,channel1
566,197,channel1
567,279,channel1
568,126,channel1
569,133,channel1
570,90,channel1
571,150,channel1
572,177,channel1
573,112,channel1
574,53,channel1
575,99,channel1
576,110,channel1
577,98,channel1
578,103,channel1
579,169,channel1
580,197,channel1
581,214,channel1
582,115,channel1
583,216,channel1
584,109,channel1
585,103,channel1
586,172,channel1
587,133,channel1
588,204,channel1
589,216,channel1
590,213,channel1
591,97,channel1
592,104,channel1
593,190,channel1
594,136,channel1
595,67,channel1
596,78,channel1
597,150,channel1
598,159,channel1
599,64,channel1
600,136,channel1
601,67,channel1
602,169,channel1
603,122,channel1
604,77,channel1
605,115,channel1
606,179,channel1
607,90,channel1
608,154,channel1
609,71,channel1
610,68,channel1
611,95,channel1
612,72,channel1
613,78,channel1
614,93,channel1
615,129,channel1
616,159,channel1
617,108,channel1
618,92,channel1
619,90,channel1
620,103,channel1
621,133,channel1
622,161,channel1
623,119,channel1
624,192,channel1
625,131,channel1
626,90,channel1
627,91,channel1
628,79,channel1
629,103,channel1
630,85,channel1
631,79,channel1
632,150,channel1
633,84,channel1
634,78,channel1
635,95,channel1
636,88,channel1
637,209,channel1
638,87,channel1
639,64,channel1
640,66,channel1
641,82,channel1
642,97,channel1
643,68,channel1
644,60,channel1
645,111,channel1
646,116,channel1
647,76,channel1
648,63,channel1
649,76,channel1
650,78,channel1
651,70,channel1
652,79,channel1
653,89,channel1
654,103,channel1
655,109,channel1
656,125,channel1
657,72,channel1
658,75,channel1
659,72,channel1
660,61,channel1
661,103,channel1
662,94,channel1
663,151,channel1
664,84,channel1
665,66,channel1
666,93,channel1
667,156,channel1
668,92,channel1
669,79,channel1
670,82,channel1
671,69,channel1
672,64,channel1
673,159,channel1
674,120,channel1
675,153,channel1
676,133,channel1
677,80,channel1
678,74,channel1
679,86,channel1
680,89,channel1
681,87,channel1
682,68,channel1
683,86,channel1
684,143,channel1
685,111,channel1
686,64,channel1
687,145,channel1
688,90,channel1
689,113,channel1
690,98,channel1
691,186,channel1
692,90,channel1
693,59,channel1
694,121,channel1
695,108,channel1
696,68,channel1
697,67,channel1
698,115,channel1
699,76,channel1
700,61,channel1
701,73,channel1
702,113,channel1
703,113,channel1
704,87,channel1
705,123,channel1
706,73,channel1
707,42,channel1
708,91,channel1
709,142,channel1
710,92,channel1
711,82,channel1
712,87,channel1
713,63,channel1
714,77,channel1
715,120,channel1
716,108,channel1
717,101,channel1
718,116,channel1
719,96,channel1
720,53,channel1
721,62,channel1
722,91,channel1
723,103,channel1
724,92,channel1
725,95,channel1
726,103,channel1
727,120,channel1
728,66,channel1
729,140,channel1
730,73,channel1
731,102,channel1
732,108,channel1
733,61,channel1
734,100,channel1
735,80,channel1
736,93,channel1
737,76,channel1
738,81,channel1
739,82,channel1
740,67,channel1
741,57,channel1
742,33,channel1
743,64,channel1
744,72,channel1
745,89,channel1
746,78,channel1
747,85,channel1
748,76,channel1
749,44,channel1
750,76,channel1
751,85,channel1
752,108,channel1
753,78,channel1
754,83,channel1
755,62,channel1
756,38,channel1
757,105,channel1
758,75,channel1
759,104,channel1
760,91,channel1
761,98,channel1
762,111,channel1
763,84,channel1
764,70,channel1
765,82,channel1
766,200,channel1
767,118,channel1
768,95,channel1
769,76,channel1
770,45,channel1
771,87,channel1
772,86,channel1
773,74,channel1
774,70,channel1
775,72,channel1
776,72,channel1
777,68,channel1
778,74,channel1
779,104,channel1
780,60,channel1
781,61,channel1
782,113,channel1
783,73,channel1
784,58,channel1
785,123,channel1
786,73,channel1
787,72,channel1
788,66,channel1
789,81,channel1
790,73,channel1
791,64,channel1
792,63,channel1
793,76,channel1
794,78,channel1
795,87,channel1
796,106,channel1
797,69,channel1
798,77,channel1
799,66,channel1
800,70,channel1
801,70,channel1
802,103,channel1
803,109,channel1
804,128,channel1
805,89,channel1
806,83,channel1
807,66,channel1
808,78,channel1
809,77,channel1
810,91,channel1
811,74,channel1
812,66,channel1
813,92,channel1
814,87,channel1
815,111,channel1
816,106,channel1
817,67,channel1
818,53,channel1
819,71,channel1
820,106,channel1
821,85,channel1
822,92,channel1
823,73,channel1
824,84,channel1
825,73,channel1
826,49,channel1
827,70,channel1
828,54,channel1
829,60,channel1
830,89,channel1
831,74,channel1
832,79,channel1
833,80,channel1
834,84,channel1
835,101,channel1
836,80,channel1
837,82,channel1
838,100,channel1
839,72,channel1
840,87,channel1
841,77,channel1
842,122,channel1
843,106,channel1
844,77,channel1
845,97,channel1
846,187,channel1
847,203,channel1
848,84,channel1
849,101,channel1
850,67,channel1
851,81,channel1
852,100,channel1
853,164,channel1
854,177,channel1
855,105,channel1
856,108,channel1
857,136,channel1
858,182,channel1
859,122,channel1
860,90,channel1
861,59,channel1
862,66,channel1
863,84,channel1
864,103,channel1
865,108,channel1
866,93,channel1
867,206,channel1
868,240,channel1
869,190,channel1
870,129,channel1
871,133,channel1
872,112,channel1
873,94,channel1
874,83,channel1
875,54,channel1
876,76,channel1
877,114,channel1
878,190,channel1
879,226,channel1
880,119,channel1
881,69,channel1
882,140,channel1
883,93,channel1
884,88,channel1
885,94,channel1
886,107,channel1
887,136,channel1
888,61,channel1
889,48,channel1
890,72,channel1
891,89,channel1
892,166,channel1
893,115,channel1
894,101,channel1
895,68,channel1
896,62,channel1
897,104,channel1
898,187,channel1
899,177,channel1
900,99,channel1
901,223,channel1
902,112,channel1
903,89,channel1
904,90,channel1
905,156,channel1
906,88,channel1
907,76,channel1
908,177,channel1
909,221,channel1
910,200,channel1
911,172,channel1
912,91,channel1
913,96,channel1
914,73,channel1
915,80,channel1
916,123,channel1
917,123,channel1
918,150,channel1
919,133,channel1
920,187,channel1
921,177,channel1
922,174,channel1
923,223,channel1
924,159,channel1
925,101,channel1
926,150,channel1
927,244,channel1
928,248,channel1
929,246,channel1
930,219,channel1
931,208,channel1
932,172,channel1
933,87,channel1
934,92,channel1
935,129,channel1
936,101,channel1
937,112,channel1
938,223,channel1
939,190,channel1
940,156,channel1
941,105,channel1
942,87,channel1
943,95,channel1
944,190,channel1
945,87,channel1
946,105,channel1
947,105,channel1
948,235,channel1
949,164,channel1
950,79,channel1
951,177,channel1
952,84,channel1
953,122,channel1
954,150,channel1
955,80,channel1
956,126,channel1
957,90,channel1
958,126,channel1
959,159,channel1
960,182,channel1
961,101,channel1
962,74,channel1
963,151,channel1
964,115,channel1
965,58,channel1
966,74,channel1
967,85,channel1
968,112,channel1
969,79,channel1
970,87,channel1
971,83,channel1
972,58,channel1
973,70,channel1
974,58,channel1
975,140,channel1
976,115,channel1
977,114,channel1
978,84,channel1
979,106,channel1
980,112,channel1
981,190,channel1
982,108,channel1
983,112,channel1
984,110,channel1
985,133,channel1
986,161,channel1
987,216,channel1
988,217,channel1
989,212,channel1
990,213,channel1
991,91,channel1
992,111,channel1
993,142,channel1
994,111,channel1
995,74,channel1
996,81,channel1
997,73,channel1
998,67,channel1
999,85,channel1
1000,91,channel1
1001,75,channel1
1002,75,channel1
1003,97,channel1
1004,88,channel1
1005,78,channel1
1006,93,channel1
1007,65,channel1
1008,179,channel1
1009,126,channel1
1010,89,channel1
1011,172,channel1
1012,106,channel1
1013,108,channel1
1014,66,channel1
1015,61,channel1
1016,64,channel1
1017,119,channel1
1018,115,channel1
1019,94,channel1
1020,92,channel1
1021,61,channel1
1022,61,channel1
1023,83,channel1
1024,71,channel1
1025,95,channel1
1026,109,channel1
1027,68,channel1
1028,60,channel1
1029,60,channel1
1030,99,channel1
1031,85,channel1
1032,104,channel1
1033,106,channel1
1034,113,channel1
1035,106,channel1
1036,106,channel1
1037,118,channel1
1038,109,channel1
1039,82,channel1
1040,74,channel1
1041,90,channel1
1042,71,channel1
1043,84,channel1
1044,83,channel1
1045,78,channel1
1046,87,channel1
1047,86,channel1
1048,108,channel1
1049,56,channel1
1050,68,channel1
1051,92,channel1
1052,84,channel1
1053,147,channel1
1054,163,channel1
1055,87,channel1
1056,93,channel1
1057,103,channel1
1058,111,channel1
1059,159,channel1
1060,90,channel1
1061,53,channel1
1062,93,channel1
1063,57,channel1
1064,73,channel1
1065,100,channel1
1066,123,channel1
1067,183,channel1
1068,99,channel1
1069,151,channel1
1070,91,channel1
1071,111,channel1
1072,115,channel1
1073,77,channel1
1074,91,channel1
1075,89,channel1
1076,111,channel1
1077,79,channel1
1078,52,channel1
1079,102,channel1
1080,104,channel1
1081,108,channel1
1082,123,channel1
1083,68,channel1
1084,64,channel1
1085,85,channel1
1086,97,channel1
1087,90,channel1
1088,101,channel1
1089,154,channel1
1090,181,channel1
1091,110,channel1
1092,52,channel1
1093,133,channel1
1094,83,channel1
1095,98,channel1
1096,78,channel1
1097,118,channel1
1098,46,channel1
1099,55,channel1
1100,73,channel1
1101,82,channel1
1102,116,channel1
1103,82,channel1
1104,82,channel1
1105,55,channel1
1106,71,channel1
1107,69,channel1
1108,63,channel1
1109,66,channel1
1110,69,channel1
1111,130,channel1
1112,71,channel1
1113,42,channel1
1114,159,channel1
1115,71,channel1
1116,85,channel1
1117,67,channel1
1118,121,channel1
1119,116,channel1
1120,107,channel1
1121,123,channel1
1122,85,channel1
1123,103,channel1
1124,83,channel1
1125,80,channel1
1126,102,channel1
1127,98,channel1
1128,76,channel1
1129,110,channel1
1130,115,channel1
1131,71,channel1
1132,81,channel1
1133,69,channel1
1134,66,channel1
1135,64,channel1
1136,64,channel1
1137,71,channel1
1138,87,channel1
1139,65,channel1
1140,83,channel1
1141,105,channel1
1142,154,channel1
1143,143,channel1
1144,106,channel1
1145,110,channel1
1146,80,channel1
1147,85,channel1
1148,78,channel1
1149,100,channel1
1150,99,channel1
1151,101,channel1
1152,73,channel1
1153,72,channel1
1154,45,channel1
1155,55,channel1
1156,107,channel1
1157,92,channel1
1158,68,channel1
1159,77,channel1
1160,92,channel1
1161,78,channel1
1162,70,channel1
1163,72,channel1
1164,65,channel1
1165,80,channel1
1166,93,channel1
1167,87,channel1
1168,43,channel1
1169,56,channel1
1170,77,channel1
1171,101,channel1
1172,65,channel1
1173,68,channel1
1174,57,channel1
1175,96,channel1
1176,60,channel1
1177,83,channel1
1178,71,channel1
1179,72,channel1
1180,60,channel1
1181,57,channel1
1182,103,channel1
1183,104,channel1
1184,86,channel1
1185,62,channel1
1186,59,channel1
1187,143,channel1
1188,83,channel1
1189,95,channel1
1190,61,channel1
1191,86,channel1
1192,73,channel1
1193,77,channel1
1194,85,channel1
1195,142,channel1
1196,80,channel1
1197,59,channel1
1198,90,channel1
1199,69,channel1
1200,72,channel1
1201,77,channel1
1202,57,channel1
1203,56,channel1
1204,71,channel1
1205,68,channel1
1206,88,channel1
1207,77,channel1
1208,98,channel1
1209,106,channel1
1210,147,channel1
1211,80,channel1
1212,79,channel1
1213,87,channel1
1214,119,channel1
1215,229,channel1
1216,122,channel1
1217,122,channel1
1218,126,channel1
1219,69,channel1
1220,93,channel1
1221,84,channel1
1222,90,channel1
1223,108,channel1
1224,136,channel1
1225,119,channel1
1226,67,channel1
1227,62,channel1
1228,69,channel1
1229,85,channel1
1230,101,channel1
1231,105,channel1
1232,104,channel1
1233,81,channel1
1234,97,channel1
1235,112,channel1
1236,108,channel1
1237,115,channel1
1238,82,channel1
1239,112,channel1
1240,101,channel1
1241,73,channel1
1242,94,channel1
1243,82,channel1
1244,92,channel1
1245,136,channel1
1246,87,channel1
1247,77,channel1
1248,100,channel1
1249,81,channel1
1250,81,channel1
1251,126,channel1
1252,90,channel1
1253,150,channel1
1254,136,channel1
1255,81,channel1
1256,112,channel1
1257,85,channel1
1258,126,channel1
1259,220,channel1
1260,190,channel1
1261,225,channel1
1262,256,channel1
1263,248,channel1
1264,276,channel1
1265,224,channel1
1266,192,channel1
1267,154,channel1
1268,138,channel1
1269,99,channel1
1270,207,channel1
1271,208,channel1
1272,169,channel1
1273,84,channel1
1274,156,channel1
1275,233,channel1
1276,97,channel1
1277,140,channel1
1278,129,channel1
1279,101,channel1
1280,195,channel1
1281,234,channel1
1282,213,channel1
1283,90,channel1
1284,79,channel1
1285,101,channel1
1286,179,channel1
1287,190,channel1
1288,82,channel1
1289,164,channel1
1290,219,channel1
1291,103,channel1
1292,94,channel1
1293,210,channel1
1294,179,channel1
1295,192,channel1
1296,226,channel1
1297,115,channel1
1298,182,channel1
1299,213,channel1
1300,78,channel1
1301,126,channel1
1302,126,channel1
1303,147,channel1
1304,109,channel1
1305,164,channel1
1306,220,channel1
1307,195,channel1
1308,210,channel1
1309,203,channel1
1310,172,channel1
1311,92,channel1
1312,207,channel1
1313,192,channel1
1314,102,channel1
1315,166,channel1
1316,212,channel1
1317,221,channel1
1318,106,channel1
1319,140,channel1
1320,97,channel1
1321,103,channel1
1322,91,channel1
1323,90,channel1
1324,221,channel1
1325,213,channel1
1326,256,channel1
1327,185,channel1
1328,182,channel1
1329,208,channel1
1330,74,channel1
1331,217,channel1
1332,122,channel1
1333,122,channel1
1334,159,channel1
1335,237,channel1
1336,240,channel1
1337,161,channel1
1338,105,channel1
1339,169,channel1
1340,99,channel1
1341,101,channel1
1342,161,channel1
1343,220,channel1
1344,204,channel1
1345,226,channel1
1346,206,channel1
1347,136,channel1
1348,87,channel1
1349,164,channel1
1350,233,channel1
1351,214,channel1
1352,101,channel1
1353,81,channel1
1354,70,channel1
1355,86,channel1
1356,105,channel1
1357,171,channel1
1358,161,channel1
1359,166,channel1
1360,185,channel1
1361,101,channel1
1362,76,channel1
1363,74,channel1
1364,97,channel1
1365,106,channel1
1366,124,channel1
1367,117,channel1
1368,102,channel1
1369,84,channel1
1370,80,channel1
1371,76,channel1
1372,79,channel1
1373,119,channel1
1374,172,channel1
1375,121,channel1
1376,84,channel1
1377,74,channel1
1378,95,channel1
1379,64,channel1
1380,45,channel1
1381,65,channel1
1382,80,channel1
1383,77,channel1
1384,85,channel1
1385,64,channel1
1386,67,channel1
1387,89,channel1
1388,105,channel1
1389,78,channel1
1390,72,channel1
1391,78,channel1
1392,76,channel1
1393,62,channel1
1394,86,channel1
1395,69,channel1
1396,88,channel1
1397,74,channel1
1398,65,channel1
1399,55,channel1
1400,72,channel1
1401,87,channel1
1402,113,channel1
1403,113,channel1
1404,98,channel1
1405,77,channel1
1406,71,channel1
1407,71,channel1
1408,88,channel1
1409,103,channel1
1410,107,channel1
1411,117,channel1
1412,65,channel1
1413,59,channel1
1414,58,channel1
1415,67,channel1
1416,81,channel1
1417,96,channel1
1418,80,channel1
1419,77,channel1
1420,105,channel1
1421,80,channel1
1422,90,channel1
1423,99,channel1
1424,96,channel1
1425,64,channel1
1426,63,channel1
1427,61,channel1
1428,68,channel1
1429,81,channel1
1430,94,channel1
1431,61,channel1
1432,90,channel1
1433,79,channel1
1434,82,channel1
1435,68,channel1
1436,89,channel1
1437,79,channel1
1438,72,channel1
1439,125,channel1
1440,159,channel1
1441,80,channel1
1442,50,channel1
1443,74,channel1
1444,106,channel1
1445,131,channel1
1446,136,channel1
1447,100,channel1
1448,71,channel1
1449,65,channel1
1450,93,channel1
1451,76,channel1
1452,95,channel1
1453,95,channel1
1454,83,channel1
1455,56,channel1
1456,34,channel1
1457,47,channel1
1458,84,channel1
1459,101,channel1
1460,87,channel1
1461,74,channel1
1462,71,channel1
1463,63,channel1
1464,67,channel1
1465,70,channel1
1466,84,channel1
1467,106,channel1
1468,88,channel1
1469,62,channel1
1470,60,channel1
1471,65,channel1
1472,84,channel1
1473,54,channel1
1474,60,channel1
1475,70,channel1
1476,75,channel1
1477,59,channel1
1478,109,channel1
1479,108,channel1
1480,106,channel1
1481,73,channel1
1482,71,channel1
1483,91,channel1
1484,90,channel1
1485,109,channel1
1486,216,channel1
1487,128,channel1
1488,217,channel1
1489,230,channel1
1490,76,channel1
1491,67,channel1
1492,98,channel1
1493,80,channel1
1494,77,channel1
1495,107,channel1
1496,151,channel1
1497,91,channel1
1498,90,channel1
1499,78,channel1
1500,77,channel1
1501,75,channel1
1502,90,channel1
1503,89,channel1
1504,133,channel1
1505,103,channel1
1506,97,channel1
1507,113,channel1
1508,116,channel1
1509,86,channel1
1510,111,channel1
1511,70,channel1
1512,69,channel1
1513,54,channel1
1514,87,channel1
1515,87,channel1
1516,86,channel1
1517,83,channel1
1518,84,channel1
1519,60,channel1
1520,96,channel1
1521,85,channel1
1522,69,channel1
1523,70,channel1
1524,87,channel1
1525,66,channel1
1526,74,channel1
1527,106,channel1
1528,87,channel1
1529,70,channel1
1530,76,channel1
1531,55,channel1
1532,84,channel1
1533,100,channel1
1534,60,channel1
1535,56,channel1
1536,74,channel1
1537,79,channel1
1538,99,channel1
1539,69,channel1
1540,59,channel1
1541,71,channel1
1542,82,channel1
1543,89,channel1
1544,67,channel1
1545,73,channel1
1546,66,channel1
1547,71,channel1
1548,70,channel1
1549,79,channel1
1550,90,channel1
1551,62,channel1
1552,86,channel1
1553,65,channel1
1554,67,channel1
1555,77,channel1
1556,73,channel1
1557,150,channel1
1558,84,channel1
1559,85,channel1
1560,61,channel1
1561,76,channel1
1562,92,channel1
1563,94,channel1
1564,92,channel1
1565,89,channel1
1566,103,channel1
1567,94,channel1
1568,75,channel1
1569,123,channel1
1570,84,channel1
1571,111,channel1
1572,168,channel1
1573,87,channel1
1574,57,channel1
1575,66,channel1
1576,104,channel1
1577,83,channel1
1578,98,channel1
1579,130,channel1
1580,100,channel1
1581,90,channel1
1582,154,channel1
1583,126,channel1
1584,73,channel1
1585,70,channel1
1586,140,channel1
1587,126,channel1
1588,64,channel1
1589,73,channel1
1590,106,channel1
1591,90,channel1
1592,62,channel1
1593,73,channel1
1594,108,channel1
1595,130,channel1
1596,108,channel1
1597,80,channel1
1598,65,channel1
1599,61,channel1
1600,92,channel1
1601,89,channel1
1602,79,channel1
1603,90,channel1
1604,122,channel1
1605,154,channel1
1606,87,channel1
1607,90,channel1
1608,182,channel1
1609,182,channel1
1610,101,channel1
1611,70,channel1
1612,89,channel1
1613,101,channel1
1614,113,channel1
1615,118,channel1
1616,95,channel1
1617,104,channel1
1618,121,channel1
1619,192,channel1
1620,200,channel1
1621,227,channel1
1622,251,channel1
1623,177,channel1
1624,220,channel1
1625,179,channel1
1626,190,channel1
1627,226,channel1
1628,105,channel1
1629,73,channel1
1630,140,channel1
1631,80,channel1
1632,121,channel1
1633,100,channel1
1634,151,channel1
1635,143,channel1
1636,202,channel1
1637,119,channel1
1638,58,channel1
1639,115,channel1
1640,83,channel1
1641,195,channel1
1642,185,channel1
1643,182,channel1
1644,131,channel1
1645,125,channel1
1646,172,channel1
1647,164,channel1
1648,177,channel1
1649,147,channel1
1650,99,channel1
1651,118,channel1
1652,66,channel1
1653,75,channel1
1654,115,channel1
1655,208,channel1
1656,98,channel1
1657,169,channel1
1658,209,channel1
1659,203,channel1
1660,108,channel1
1661,143,channel1
1662,89,channel1
1663,76,channel1
1664,201,channel1
1665,100,channel1
