date,data,cols
106,1.149,channel1
107,1.163,channel1
108,1.184,channel1
109,1.194,channel1
110,1.216,channel1
111,1.226,channel1
112,1.244,channel1
113,1.246,channel1
114,1.246,channel1
115,1.243,channel1
116,1.236,channel1
117,1.229,channel1
118,1.222,channel1
119,1.212,channel1
120,1.2,channel1
121,1.191,channel1
122,1.179,channel1
123,1.174,channel1
124,1.172,channel1
125,1.171,channel1
126,1.163,channel1
127,1.16,channel1
128,1.158,channel1
129,1.157,channel1
130,1.156,channel1
131,1.151,channel1
132,1.144,channel1
133,1.133,channel1
134,1.125,channel1
135,1.115,channel1
136,1.112,channel1
137,1.109,channel1
138,1.106,channel1
139,1.107,channel1
140,1.108,channel1
141,1.11,channel1
142,1.124,channel1
143,1.128,channel1
144,1.129,channel1
145,1.139,channel1
146,1.145,channel1
147,1.138,channel1
148,1.133,channel1
149,1.13,channel1
150,1.126,channel1
151,1.133,channel1
152,1.153,channel1
153,1.17,channel1
154,1.171,channel1
155,1.181,channel1
156,1.21,channel1
157,1.223,channel1
158,1.248,channel1
159,1.287,channel1
160,1.301,channel1
161,1.318,channel1
162,1.321,channel1
163,1.323,channel1
164,1.33,channel1
165,1.321,channel1
166,1.315,channel1
167,1.307,channel1
168,1.302,channel1
169,1.289,channel1
170,1.279,channel1
171,1.276,channel1
172,1.273,channel1
173,1.272,channel1
174,1.263,channel1
175,1.253,channel1
176,1.248,channel1
177,1.249,channel1
178,1.253,channel1
179,1.242,channel1
180,1.247,channel1
181,1.25,channel1
182,1.251,channel1
183,1.245,channel1
184,1.239,channel1
185,1.248,channel1
186,1.249,channel1
187,1.26,channel1
188,1.268,channel1
189,1.272,channel1
190,1.282,channel1
191,1.289,channel1
192,1.287,channel1
193,1.287,channel1
194,1.283,channel1
195,1.278,channel1
196,1.274,channel1
197,1.272,channel1
198,1.287,channel1
199,1.287,channel1
200,1.284,channel1
201,1.282,channel1
202,1.28,channel1
203,1.273,channel1
204,1.27,channel1
205,1.261,channel1
206,1.253,channel1
207,1.246,channel1
208,1.25,channel1
209,1.246,channel1
210,1.248,channel1
211,1.244,channel1
212,1.245,channel1
213,1.24,channel1
214,1.238,channel1
215,1.238,channel1
216,1.247,channel1
217,1.255,channel1
218,1.258,channel1
219,1.251,channel1
220,1.242,channel1
221,1.232,channel1
222,1.226,channel1
223,1.222,channel1
224,1.219,channel1
225,1.222,channel1
226,1.216,channel1
227,1.237,channel1
228,1.272,channel1
229,1.274,channel1
230,1.288,channel1
231,1.287,channel1
232,1.288,channel1
233,1.281,channel1
234,1.269,channel1
235,1.255,channel1
236,1.254,channel1
237,1.248,channel1
238,1.238,channel1
239,1.228,channel1
240,1.221,channel1
241,1.222,channel1
242,1.213,channel1
243,1.207,channel1
244,1.197,channel1
245,1.187,channel1
246,1.176,channel1
247,1.167,channel1
248,1.158,channel1
249,1.148,channel1
250,1.14,channel1
251,1.129,channel1
252,1.112,channel1
253,1.108,channel1
254,1.101,channel1
255,1.085,channel1
256,1.09,channel1
257,1.075,channel1
258,1.065,channel1
259,1.055,channel1
260,1.047,channel1
261,1.077,channel1
262,1.074,channel1
263,1.072,channel1
264,1.075,channel1
265,1.086,channel1
266,1.095,channel1
267,1.109,channel1
268,1.109,channel1
269,1.108,channel1
270,1.104,channel1
271,1.113,channel1
272,1.104,channel1
273,1.096,channel1
274,1.096,channel1
275,1.097,channel1
276,1.092,channel1
277,1.097,channel1
278,1.088,channel1
279,1.077,channel1
280,1.072,channel1
281,1.065,channel1
282,1.058,channel1
283,1.053,channel1
284,1.046,channel1
285,1.042,channel1
286,1.053,channel1
287,1.053,channel1
288,1.059,channel1
289,1.063,channel1
290,1.058,channel1
291,1.055,channel1
292,1.05,channel1
293,1.048,channel1
294,1.037,channel1
295,1.03,channel1
296,1.015,channel1
297,0.996,channel1
298,0.987,channel1
299,0.986,channel1
300,0.979,channel1
301,0.977,channel1
302,0.982,channel1
303,0.985,channel1
304,0.977,channel1
305,0.971,channel1
306,0.968,channel1
307,0.96,channel1
308,0.949,channel1
309,0.955,channel1
310,0.963,channel1
311,1.017,channel1
312,1.056,channel1
313,1.121,channel1
314,1.158,channel1
315,1.179,channel1
316,1.175,channel1
317,1.171,channel1
318,1.176,channel1
319,1.18,channel1
320,1.18,channel1
321,1.166,channel1
322,1.151,channel1
323,1.152,channel1
324,1.148,channel1
325,1.163,channel1
326,1.153,channel1
327,1.165,channel1
328,1.182,channel1
329,1.208,channel1
330,1.232,channel1
331,1.234,channel1
332,1.246,channel1
333,1.275,channel1
334,1.273,channel1
335,1.273,channel1
336,1.282,channel1
337,1.29,channel1
338,1.307,channel1
339,1.302,channel1
340,1.296,channel1
341,1.29,channel1
342,1.277,channel1
343,1.277,channel1
344,1.271,channel1
345,1.274,channel1
346,1.292,channel1
347,1.309,channel1
348,1.315,channel1
349,1.313,channel1
350,1.315,channel1
351,1.31,channel1
352,1.314,channel1
353,1.312,channel1
354,1.304,channel1
355,1.318,channel1
356,1.354,channel1
357,1.355,channel1
358,1.364,channel1
359,1.394,channel1
360,1.443,channel1
361,1.458,channel1
362,1.539,channel1
363,1.566,channel1
364,1.569,channel1
365,1.549,channel1
366,1.543,channel1
367,1.516,channel1
368,1.486,channel1
369,1.478,channel1
370,1.461,channel1
371,1.495,channel1
372,1.531,channel1
373,1.566,channel1
374,1.579,channel1
375,1.599,channel1
376,1.664,channel1
377,1.711,channel1
378,1.691,channel1
379,1.661,channel1
380,1.63,channel1
381,1.586,channel1
382,1.562,channel1
383,1.514,channel1
384,1.504,channel1
385,1.489,channel1
386,1.508,channel1
387,1.521,channel1
388,1.568,channel1
389,1.598,channel1
390,1.599,channel1
391,1.586,channel1
392,1.563,channel1
393,1.541,channel1
394,1.578,channel1
395,1.588,channel1
396,1.584,channel1
397,1.565,channel1
398,1.562,channel1
399,1.55,channel1
400,1.549,channel1
401,1.526,channel1
402,1.49,channel1
403,1.462,channel1
404,1.453,channel1
405,1.446,channel1
406,1.465,channel1
407,1.513,channel1
408,1.511,channel1
409,1.5,channel1
410,1.483,channel1
411,1.515,channel1
412,1.489,channel1
413,1.471,channel1
414,1.457,channel1
415,1.453,channel1
416,1.444,channel1
417,1.445,channel1
418,1.482,channel1
419,1.54,channel1
420,1.61,channel1
421,1.658,channel1
422,1.665,channel1
423,1.739,channel1
424,1.748,channel1
425,1.724,channel1
426,1.739,channel1
427,1.715,channel1
428,1.688,channel1
429,1.644,channel1
430,1.583,channel1
431,1.52,channel1
432,1.484,channel1
433,1.459,channel1
434,1.44,channel1
435,1.428,channel1
436,1.419,channel1
437,1.434,channel1
438,1.467,channel1
439,1.523,channel1
440,1.579,channel1
441,1.562,channel1
442,1.564,channel1
443,1.522,channel1
444,1.455,channel1
445,1.393,channel1
446,1.351,channel1
447,1.307,channel1
448,1.277,channel1
449,1.249,channel1
450,1.224,channel1
451,1.208,channel1
452,1.168,channel1
453,1.149,channel1
454,1.136,channel1
455,1.101,channel1
456,1.113,channel1
457,1.137,channel1
458,1.152,channel1
459,1.152,channel1
460,1.146,channel1
461,1.142,channel1
462,1.157,channel1
463,1.148,channel1
464,1.157,channel1
465,1.157,channel1
466,1.185,channel1
467,1.262,channel1
468,1.328,channel1
469,1.382,channel1
470,1.412,channel1
471,1.454,channel1
472,1.446,channel1
473,1.446,channel1
474,1.435,channel1
475,1.437,channel1
476,1.431,channel1
477,1.439,channel1
478,1.429,channel1
479,1.433,channel1
480,1.417,channel1
481,1.419,channel1
482,1.425,channel1
483,1.433,channel1
484,1.423,channel1
485,1.435,channel1
486,1.451,channel1
487,1.447,channel1
488,1.437,channel1
489,1.435,channel1
490,1.434,channel1
491,1.444,channel1
492,1.436,channel1
493,1.437,channel1
494,1.442,channel1
495,1.436,channel1
496,1.455,channel1
497,1.48,channel1
498,1.481,channel1
499,1.499,channel1
500,1.485,channel1
501,1.489,channel1
502,1.48,channel1
503,1.451,channel1
504,1.423,channel1
505,1.408,channel1
506,1.404,channel1
507,1.407,channel1
508,1.443,channel1
509,1.484,channel1
510,1.487,channel1
511,1.496,channel1
512,1.502,channel1
513,1.515,channel1
514,1.569,channel1
515,1.649,channel1
516,1.701,channel1
517,1.699,channel1
518,1.726,channel1
519,1.752,channel1
520,1.768,channel1
521,1.732,channel1
522,1.692,channel1
523,1.673,channel1
524,1.639,channel1
525,1.618,channel1
526,1.6,channel1
527,1.556,channel1
528,1.534,channel1
529,1.539,channel1
530,1.528,channel1
531,1.514,channel1
532,1.53,channel1
533,1.558,channel1
534,1.537,channel1
535,1.528,channel1
536,1.53,channel1
537,1.563,channel1
538,1.566,channel1
539,1.558,channel1
540,1.576,channel1
541,1.611,channel1
542,1.668,channel1
543,1.787,channel1
544,1.786,channel1
545,1.758,channel1
546,1.739,channel1
547,1.686,channel1
548,1.635,channel1
549,1.617,channel1
550,1.611,channel1
551,1.612,channel1
552,1.584,channel1
553,1.577,channel1
554,1.547,channel1
555,1.54,channel1
556,1.554,channel1
557,1.533,channel1
558,1.519,channel1
559,1.509,channel1
560,1.528,channel1
561,1.521,channel1
562,1.552,channel1
563,1.603,channel1
564,1.637,channel1
565,1.664,channel1
566,1.66,channel1
567,1.681,channel1
568,1.69,channel1
569,1.73,channel1
570,1.758,channel1
571,1.78,channel1
572,1.767,channel1
573,1.785,channel1
574,1.8,channel1
575,1.822,channel1
576,1.827,channel1
577,1.853,channel1
578,1.853,channel1
579,1.884,channel1
580,1.979,channel1
581,2.055,channel1
582,2.104,channel1
583,2.092,channel1
584,2.075,channel1
585,2.029,channel1
586,1.981,channel1
587,1.965,channel1
588,1.939,channel1
589,1.959,channel1
590,1.971,channel1
591,1.948,channel1
592,1.93,channel1
593,1.92,channel1
594,1.917,channel1
595,1.926,channel1
596,1.909,channel1
597,1.893,channel1
598,1.889,channel1
599,1.908,channel1
600,1.959,channel1
601,1.98,channel1
602,2.035,channel1
603,2.077,channel1
604,2.074,channel1
605,2.076,channel1
606,2.045,channel1
607,2.014,channel1
608,1.992,channel1
609,1.989,channel1
610,1.956,channel1
611,1.893,channel1
612,1.861,channel1
613,1.838,channel1
614,1.824,channel1
615,1.837,channel1
616,1.863,channel1
617,1.896,channel1
618,1.953,channel1
619,1.952,channel1
620,1.941,channel1
621,1.948,channel1
622,1.969,channel1
623,2.04,channel1
624,2.098,channel1
625,2.149,channel1
626,2.194,channel1
627,2.258,channel1
628,2.321,channel1
629,2.28,channel1
630,2.279,channel1
631,2.277,channel1
632,2.231,channel1
633,2.206,channel1
634,2.169,channel1
635,2.141,channel1
636,2.159,channel1
637,2.173,channel1
638,2.204,channel1
639,2.257,channel1
640,2.268,channel1
641,2.369,channel1
642,2.36,channel1
643,2.333,channel1
644,2.335,channel1
645,2.41,channel1
646,2.592,channel1
647,2.654,channel1
648,2.653,channel1
649,3.117,channel1
650,3.002,channel1
651,2.835,channel1
652,2.851,channel1
653,2.975,channel1
654,2.896,channel1
655,2.775,channel1
656,2.652,channel1
657,2.528,channel1
658,2.424,channel1
659,2.342,channel1
660,2.247,channel1
661,2.2,channel1
662,2.191,channel1
663,2.228,channel1
664,2.255,channel1
665,2.241,channel1
666,2.281,channel1
667,2.371,channel1
668,2.366,channel1
669,2.382,channel1
670,2.402,channel1
671,2.388,channel1
672,2.331,channel1
673,2.286,channel1
674,2.298,channel1
675,2.373,channel1
676,2.408,channel1
677,2.548,channel1
678,2.542,channel1
679,2.631,channel1
680,2.727,channel1
681,2.828,channel1
682,2.96,channel1
683,2.966,channel1
684,2.955,channel1
685,2.992,channel1
686,2.938,channel1
687,2.913,channel1
688,2.937,channel1
689,2.951,channel1
690,2.917,channel1
691,2.914,channel1
692,2.979,channel1
693,3.017,channel1
694,3.033,channel1
695,3.048,channel1
696,3.05,channel1
697,3.083,channel1
698,3.047,channel1
699,2.971,channel1
700,2.893,channel1
701,2.777,channel1
702,2.67,channel1
703,2.549,channel1
704,2.429,channel1
705,2.36,channel1
706,2.31,channel1
707,2.274,channel1
708,2.255,channel1
709,2.264,channel1
710,2.246,channel1
711,2.278,channel1
712,2.285,channel1
713,2.292,channel1
714,2.342,channel1
715,2.34,channel1
716,2.366,channel1
717,2.387,channel1
718,2.382,channel1
719,2.354,channel1
720,2.28,channel1
721,2.216,channel1
722,2.213,channel1
723,2.237,channel1
724,2.287,channel1
725,2.341,channel1
726,2.428,channel1
727,2.551,channel1
728,2.605,channel1
729,2.623,channel1
730,2.655,channel1
731,2.753,channel1
732,2.848,channel1
733,2.922,channel1
734,2.917,channel1
735,3.017,channel1
736,3.097,channel1
737,3.143,channel1
738,3.258,channel1
739,3.25,channel1
740,3.2,channel1
741,3.122,channel1
742,3.057,channel1
743,3.029,channel1
744,3.005,channel1
745,3.026,channel1
746,3.092,channel1
747,3.005,channel1
748,2.926,channel1
749,2.888,channel1
750,2.821,channel1
751,2.832,channel1
752,2.796,channel1
753,2.84,channel1
754,2.862,channel1
755,2.835,channel1
756,2.86,channel1
757,2.838,channel1
758,2.821,channel1
759,2.813,channel1
760,2.873,channel1
761,2.921,channel1
762,3.06,channel1
763,3.158,channel1
764,3.148,channel1
765,3.147,channel1
766,3.113,channel1
767,3.053,channel1
768,3.05,channel1
769,3.032,channel1
770,3.104,channel1
771,3.159,channel1
772,3.119,channel1
773,3.07,channel1
774,3.03,channel1
775,3.03,channel1
776,3.011,channel1
777,3.092,channel1
778,3.18,channel1
779,3.212,channel1
780,3.273,channel1
781,3.332,channel1
782,3.31,channel1
783,3.339,channel1
784,3.381,channel1
785,3.438,channel1
786,3.557,channel1
787,3.653,channel1
788,3.663,channel1
789,3.771,channel1
790,3.84,channel1
791,3.986,channel1
792,4.026,channel1
793,4.09,channel1
794,4.134,channel1
795,4.131,channel1
796,4.146,channel1
797,4.165,channel1
798,4.164,channel1
799,4.118,channel1
800,4.01,channel1
801,3.935,channel1
802,3.864,channel1
803,3.794,channel1
804,3.738,channel1
805,3.733,channel1
806,3.701,channel1
807,3.887,channel1
808,3.772,channel1
809,3.687,channel1
810,3.543,channel1
811,3.213,channel1
812,2.974,channel1
813,2.718,channel1
814,2.462,channel1
815,2.284,channel1
816,2.132,channel1
817,1.952,channel1
818,1.87,channel1
819,1.758,channel1
820,1.716,channel1
821,1.71,channel1
822,1.67,channel1
823,1.737,channel1
824,1.835,channel1
825,1.898,channel1
826,1.89,channel1
827,1.944,channel1
828,1.978,channel1
829,2.016,channel1
830,1.963,channel1
831,1.988,channel1
832,1.993,channel1
833,1.964,channel1
834,2.014,channel1
835,2.097,channel1
836,2.09,channel1
837,2.104,channel1
838,2.112,channel1
839,2.102,channel1
840,2.129,channel1
841,2.29,channel1
842,2.36,channel1
843,2.485,channel1
844,2.572,channel1
845,2.673,channel1
846,2.722,channel1
847,2.743,channel1
848,2.695,channel1
849,2.666,channel1
850,2.584,channel1
851,2.519,channel1
852,2.557,channel1
853,2.61,channel1
854,2.7,channel1
855,2.691,channel1
856,2.682,channel1
857,2.667,channel1
858,2.642,channel1
859,2.632,channel1
860,2.607,channel1
861,2.554,channel1
862,2.523,channel1
863,2.543,channel1
864,2.626,channel1
865,2.727,channel1
866,2.746,channel1
867,2.72,channel1
868,2.684,channel1
869,2.694,channel1
870,2.684,channel1
871,2.689,channel1
872,2.655,channel1
873,2.645,channel1
874,2.662,channel1
875,2.718,channel1
876,2.804,channel1
877,2.793,channel1
878,2.76,channel1
879,2.717,channel1
880,2.707,channel1
881,2.664,channel1
882,2.709,channel1
883,2.756,channel1
884,2.804,channel1
885,2.841,channel1
886,2.87,channel1
887,2.851,channel1
888,2.877,channel1
889,2.909,channel1
890,2.911,channel1
891,2.901,channel1
892,2.95,channel1
893,2.958,channel1
894,2.918,channel1
895,2.842,channel1
896,2.784,channel1
897,2.78,channel1
898,2.756,channel1
899,2.795,channel1
900,2.809,channel1
901,2.779,channel1
902,2.771,channel1
903,2.775,channel1
904,2.801,channel1
905,2.788,channel1
906,2.835,channel1
907,2.798,channel1
908,2.759,channel1
909,2.736,channel1
910,2.735,channel1
911,2.772,channel1
912,2.775,channel1
913,2.747,channel1
914,2.784,channel1
915,2.871,channel1
916,2.887,channel1
917,2.87,channel1
918,2.861,channel1
919,2.917,channel1
920,2.944,channel1
921,2.931,channel1
922,2.912,channel1
923,3.013,channel1
924,3.035,channel1
925,3.037,channel1
926,3.106,channel1
927,3.124,channel1
928,3.142,channel1
929,3.158,channel1
930,3.163,channel1
931,3.155,channel1
932,3.185,channel1
933,3.193,channel1
934,3.243,channel1
935,3.435,channel1
936,3.572,channel1
937,3.621,channel1
938,3.617,channel1
939,3.65,channel1
940,3.737,channel1
941,3.843,channel1
942,3.896,channel1
943,3.932,channel1
944,4.014,channel1
945,4.018,channel1
946,4.014,channel1
947,3.904,channel1
948,3.848,channel1
949,3.833,channel1
950,3.767,channel1
951,3.708,channel1
952,3.631,channel1
953,3.634,channel1
954,3.695,channel1
955,3.736,channel1
956,3.754,channel1
957,3.766,channel1
958,3.73,channel1
959,3.662,channel1
960,3.638,channel1
961,3.682,channel1
962,3.727,channel1
963,3.715,channel1
964,3.657,channel1
965,3.568,channel1
966,3.492,channel1
967,3.476,channel1
968,3.533,channel1
969,3.52,channel1
970,3.511,channel1
971,3.482,channel1
972,3.495,channel1
973,3.427,channel1
974,3.368,channel1
975,3.35,channel1
976,3.346,channel1
977,3.29,channel1
978,3.317,channel1
979,3.358,channel1
980,3.441,channel1
981,3.451,channel1
982,3.45,channel1
983,3.5,channel1
984,3.542,channel1
985,3.584,channel1
986,3.652,channel1
987,3.78,channel1
988,3.849,channel1
989,3.884,channel1
990,3.923,channel1
991,3.973,channel1
992,3.996,channel1
993,3.997,channel1
994,3.98,channel1
995,3.929,channel1
996,3.889,channel1
997,3.849,channel1
998,3.814,channel1
999,3.773,channel1
1000,3.728,channel1
1001,3.671,channel1
1002,3.629,channel1
1003,3.589,channel1
1004,3.494,channel1
1005,3.415,channel1
1006,3.469,channel1
1007,3.485,channel1
1008,3.554,channel1
1009,3.568,channel1
1010,3.702,channel1
1011,3.779,channel1
1012,3.803,channel1
1013,3.837,channel1
1014,3.903,channel1
1015,3.907,channel1
1016,3.939,channel1
1017,3.889,channel1
1018,3.866,channel1
1019,3.914,channel1
1020,3.886,channel1
1021,3.756,channel1
1022,3.638,channel1
1023,3.563,channel1
1024,3.518,channel1
1025,3.497,channel1
1026,3.505,channel1
1027,3.463,channel1
1028,3.419,channel1
1029,3.324,channel1
1030,3.328,channel1
1031,3.369,channel1
1032,3.373,channel1
1033,3.377,channel1
1034,3.386,channel1
1035,3.427,channel1
1036,3.604,channel1
1037,3.677,channel1
1038,3.812,channel1
1039,3.851,channel1
1040,3.826,channel1
1041,3.779,channel1
1042,3.764,channel1
1043,3.746,channel1
1044,3.714,channel1
1045,3.676,channel1
1046,3.611,channel1
1047,3.603,channel1
1048,3.587,channel1
1049,3.602,channel1
1050,3.665,channel1
1051,3.729,channel1
1052,3.704,channel1
1053,3.705,channel1
1054,3.715,channel1
1055,3.689,channel1
1056,3.645,channel1
1057,3.567,channel1
1058,3.563,channel1
1059,3.706,channel1
1060,3.751,channel1
1061,3.716,channel1
1062,3.701,channel1
1063,3.633,channel1
1064,3.622,channel1
1065,3.623,channel1
1066,3.678,channel1
1067,3.658,channel1
1068,3.619,channel1
1069,3.567,channel1
1070,3.499,channel1
1071,3.441,channel1
1072,3.43,channel1
1073,3.435,channel1
1074,3.372,channel1
1075,3.343,channel1
1076,3.274,channel1
1077,3.298,channel1
1078,3.372,channel1
1079,3.353,channel1
1080,3.35,channel1
1081,3.321,channel1
1082,3.351,channel1
1083,3.409,channel1
1084,3.411,channel1
1085,3.406,channel1
1086,3.376,channel1
1087,3.375,channel1
1088,3.372,channel1
1089,3.388,channel1
1090,3.457,channel1
1091,3.52,channel1
1092,3.553,channel1
1093,3.584,channel1
1094,3.619,channel1
1095,3.622,channel1
1096,3.651,channel1
1097,3.67,channel1
1098,3.725,channel1
1099,3.758,channel1
1100,3.788,channel1
1101,3.761,channel1
1102,3.746,channel1
1103,3.743,channel1
1104,3.75,channel1
1105,3.765,channel1
1106,3.749,channel1
1107,3.76,channel1
1108,3.778,channel1
1109,3.778,channel1
1110,3.753,channel1
1111,3.712,channel1
1112,3.671,channel1
1113,3.617,channel1
1114,3.595,channel1
1115,3.582,channel1
1116,3.549,channel1
1117,3.532,channel1
1118,3.536,channel1
1119,3.534,channel1
1120,3.485,channel1
1121,3.432,channel1
1122,3.434,channel1
1123,3.382,channel1
1124,3.292,channel1
1125,3.205,channel1
1126,3.139,channel1
1127,3.077,channel1
1128,3.025,channel1
1129,2.978,channel1
1130,2.907,channel1
1131,2.864,channel1
1132,2.767,channel1
1133,2.643,channel1
1134,2.496,channel1
1135,2.392,channel1
1136,2.308,channel1
1137,2.232,channel1
1138,2.157,channel1
1139,2.133,channel1
1140,2.154,channel1
1141,2.276,channel1
1142,2.358,channel1
1143,2.415,channel1
1144,2.556,channel1
1145,2.57,channel1
1146,2.537,channel1
1147,2.538,channel1
1148,2.531,channel1
1149,2.499,channel1
1150,2.494,channel1
1151,2.57,channel1
1152,2.656,channel1
1153,2.749,channel1
1154,2.776,channel1
1155,2.827,channel1
1156,2.857,channel1
1157,2.863,channel1
1158,2.863,channel1
1159,2.918,channel1
1160,2.895,channel1
1161,2.885,channel1
1162,2.877,channel1
1163,2.92,channel1
1164,2.888,channel1
1165,2.833,channel1
1166,2.779,channel1
1167,2.72,channel1
1168,2.803,channel1
1169,2.726,channel1
1170,2.602,channel1
1171,2.532,channel1
1172,2.471,channel1
1173,2.425,channel1
1174,2.418,channel1
1175,2.415,channel1
1176,2.432,channel1
1177,2.374,channel1
1178,2.326,channel1
1179,2.322,channel1
1180,2.335,channel1
1181,2.281,channel1
1182,2.198,channel1
1183,2.165,channel1
1184,2.159,channel1
1185,2.144,channel1
1186,2.133,channel1
1187,2.141,channel1
1188,2.135,channel1
1189,2.104,channel1
1190,2.022,channel1
1191,1.965,channel1
1192,1.932,channel1
1193,1.87,channel1
1194,1.834,channel1
1195,1.837,channel1
1196,1.887,channel1
1197,1.943,channel1
1198,2.062,channel1
1199,2.109,channel1
1200,2.169,channel1
1201,2.185,channel1
1202,2.173,channel1
1203,2.24,channel1
1204,2.265,channel1
1205,2.342,channel1
1206,2.325,channel1
1207,2.345,channel1
1208,2.403,channel1
1209,2.44,channel1
1210,2.482,channel1
1211,2.499,channel1
1212,2.455,channel1
1213,2.432,channel1
1214,2.396,channel1
1215,2.359,channel1
1216,2.336,channel1
1217,2.289,channel1
1218,2.267,channel1
1219,2.256,channel1
1220,2.256,channel1
1221,2.299,channel1
1222,2.341,channel1
1223,2.329,channel1
1224,2.31,channel1
1225,2.333,channel1
1226,2.334,channel1
1227,2.354,channel1
1228,2.381,channel1
1229,2.367,channel1
1230,2.353,channel1
1231,2.341,channel1
1232,2.345,channel1
1233,2.298,channel1
1234,2.269,channel1
1235,2.268,channel1
1236,2.321,channel1
1237,2.347,channel1
1238,2.375,channel1
1239,2.419,channel1
1240,2.485,channel1
1241,2.496,channel1
1242,2.467,channel1
1243,2.436,channel1
1244,2.408,channel1
1245,2.405,channel1
1246,2.418,channel1
1247,2.414,channel1
1248,2.427,channel1
1249,2.452,channel1
1250,2.434,channel1
1251,2.433,channel1
1252,2.428,channel1
1253,2.471,channel1
1254,2.534,channel1
1255,2.546,channel1
1256,2.559,channel1
1257,2.522,channel1
1258,2.484,channel1
1259,2.481,channel1
1260,2.51,channel1
1261,2.516,channel1
1262,2.525,channel1
1263,2.479,channel1
1264,2.433,channel1
1265,2.404,channel1
1266,2.376,channel1
1267,2.411,channel1
1268,2.392,channel1
1269,2.426,channel1
1270,2.467,channel1
1271,2.492,channel1
1272,2.497,channel1
1273,2.474,channel1
1274,2.513,channel1
1275,2.794,channel1
1276,2.8,channel1
1277,2.75,channel1
1278,2.701,channel1
1279,2.682,channel1
1280,2.622,channel1
1281,2.605,channel1
1282,2.594,channel1
1283,2.602,channel1
1284,2.673,channel1
1285,2.706,channel1
1286,2.683,channel1
1287,2.648,channel1
1288,2.617,channel1
1289,2.601,channel1
1290,2.568,channel1
1291,2.589,channel1
1292,2.637,channel1
1293,2.639,channel1
1294,2.673,channel1
1295,2.684,channel1
1296,2.723,channel1
1297,2.753,channel1
1298,2.724,channel1
1299,2.676,channel1
1300,2.666,channel1
1301,2.679,channel1
1302,2.677,channel1
1303,2.716,channel1
1304,2.764,channel1
1305,2.817,channel1
1306,2.811,channel1
1307,2.863,channel1
1308,2.914,channel1
1309,2.961,channel1
1310,2.96,channel1
1311,2.949,channel1
1312,2.999,channel1
1313,3.039,channel1
1314,3.018,channel1
1315,2.989,channel1
1316,2.958,channel1
1317,2.913,channel1
1318,2.924,channel1
1319,2.937,channel1
1320,2.943,channel1
1321,2.911,channel1
1322,2.924,channel1
1323,2.93,channel1
1324,2.921,channel1
1325,2.9,channel1
1326,2.906,channel1
1327,2.903,channel1
1328,2.912,channel1
1329,2.921,channel1
1330,2.923,channel1
1331,2.947,channel1
1332,2.984,channel1
1333,2.961,channel1
1334,2.925,channel1
1335,2.896,channel1
1336,2.84,channel1
1337,2.773,channel1
1338,2.7,channel1
1339,2.63,channel1
1340,2.544,channel1
1341,2.511,channel1
1342,2.46,channel1
1343,2.413,channel1
1344,2.358,channel1
1345,2.329,channel1
1346,2.338,channel1
1347,2.34,channel1
1348,2.343,channel1
1349,2.341,channel1
1350,2.361,channel1
1351,2.4,channel1
1352,2.471,channel1
1353,2.502,channel1
1354,2.549,channel1
1355,2.625,channel1
1356,2.701,channel1
1357,2.77,channel1
1358,2.826,channel1
1359,2.912,channel1
1360,2.926,channel1
1361,2.972,channel1
1362,2.983,channel1
