date,data,cols
30,"The search results include mentions of air pollution, haze, and air quality advisories, indicating a concern for environmental issues.",channel1
31,"The search results include mentions of air pollution, haze, and air quality advisories, indicating a concern for environmental issues.",channel1
32,"The search results include mentions of air pollution, haze, and air quality advisories, indicating a concern for environmental issues.",channel1
33,"The search results include mentions of air pollution, haze, and air quality advisories, indicating a concern for environmental issues.",channel1
34,"The search results include mentions of air pollution, haze, and air quality advisories, indicating a concern for environmental issues.",channel1
35,"The search results include mentions of air pollution, haze, and air quality advisories, indicating a concern for environmental issues.",channel1
36,"The 1980 Three Mile Island accident released a radioactive plume containing xenon-133, which affected air pollution in Pennsylvania and New York.",channel1
37,"The 1980 Three Mile Island accident released a radioactive plume containing xenon-133, which affected air pollution in Pennsylvania and New York.",channel1
38,"The 1980 Three Mile Island accident released a radioactive plume containing xenon-133, which affected air pollution in Pennsylvania and New York.",channel1
39,"The 1980 Three Mile Island accident released a radioactive plume containing xenon-133, which affected air pollution in Pennsylvania and New York.",channel1
40,"The 1980 Three Mile Island accident released a radioactive plume containing xenon-133, which affected air pollution in Pennsylvania and New York.",channel1
41,"The 1980 Three Mile Island accident released a radioactive plume containing xenon-133, which affected air pollution in Pennsylvania and New York.",channel1
42,"The 1980 Three Mile Island accident released a radioactive plume containing xenon-133, which affected air pollution in Pennsylvania and New York.",channel1
43,"Objective facts about the Environment situation:
The achievement of current ambient air standards would result in savings of billions of dollars in health and welfare costs .",channel1
44,"Objective facts about the Environment situation:
The achievement of current ambient air standards would result in savings of billions of dollars in health and welfare costs .",channel1
45,"Objective facts about the Environment situation:
The achievement of current ambient air standards would result in savings of billions of dollars in health and welfare costs .",channel1
46,"Objective facts about the Environment situation:
The achievement of current ambient air standards would result in savings of billions of dollars in health and welfare costs .",channel1
47,"Objective facts about the Environment situation:
The achievement of current ambient air standards would result in savings of billions of dollars in health and welfare costs .",channel1
48,"Objective facts about the Environment situation:
The achievement of current ambient air standards would result in savings of billions of dollars in health and welfare costs .",channel1
49,"Objective facts about the Environment situation:
The achievement of current ambient air standards would result in savings of billions of dollars in health and welfare costs .",channel1
50,.,channel1
51,.,channel1
52,.,channel1
53,.,channel1
54,.,channel1
55,.,channel1
56,.,channel1
57,"Objective facts about the Environment situation:
Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. 
Air quality standards were set to be implemented by December 31, 1982.",channel1
58,"Objective facts about the Environment situation:
Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. 
Air quality standards were set to be implemented by December 31, 1982.",channel1
59,"Objective facts about the Environment situation:
Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. 
Air quality standards were set to be implemented by December 31, 1982.",channel1
60,"Objective facts about the Environment situation:
Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. 
Air quality standards were set to be implemented by December 31, 1982.",channel1
61,"Objective facts about the Environment situation:
Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. 
Air quality standards were set to be implemented by December 31, 1982.",channel1
62,"Objective facts about the Environment situation:
Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. 
Air quality standards were set to be implemented by December 31, 1982.",channel1
63,"Objective facts about the Environment situation:
Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. 
Air quality standards were set to be implemented by December 31, 1982.",channel1
64,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",channel1
65,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",channel1
66,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",channel1
67,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",channel1
68,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",channel1
69,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",channel1
70,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",channel1
71,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,channel1
72,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,channel1
73,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,channel1
74,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,channel1
75,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,channel1
76,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,channel1
77,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,channel1
78,"Air pollution is a significant concern, with studies on air pollution source, atmospheric dispersion, and air quality management being crucial.",channel1
79,"Air pollution is a significant concern, with studies on air pollution source, atmospheric dispersion, and air quality management being crucial.",channel1
80,"Air pollution is a significant concern, with studies on air pollution source, atmospheric dispersion, and air quality management being crucial.",channel1
81,"Air pollution is a significant concern, with studies on air pollution source, atmospheric dispersion, and air quality management being crucial.",channel1
82,"Air pollution is a significant concern, with studies on air pollution source, atmospheric dispersion, and air quality management being crucial.",channel1
83,"Air pollution is a significant concern, with studies on air pollution source, atmospheric dispersion, and air quality management being crucial.",channel1
84,"Air pollution is a significant concern, with studies on air pollution source, atmospheric dispersion, and air quality management being crucial.",channel1
85,"The Environmental Quality Division conducted research on water and waste engineering in Africa in 1976, focusing on disposal and air pollution aspects.",channel1
86,"The Environmental Quality Division conducted research on water and waste engineering in Africa in 1976, focusing on disposal and air pollution aspects.",channel1
87,"The Environmental Quality Division conducted research on water and waste engineering in Africa in 1976, focusing on disposal and air pollution aspects.",channel1
88,"The Environmental Quality Division conducted research on water and waste engineering in Africa in 1976, focusing on disposal and air pollution aspects.",channel1
89,"The Environmental Quality Division conducted research on water and waste engineering in Africa in 1976, focusing on disposal and air pollution aspects.",channel1
90,"The Environmental Quality Division conducted research on water and waste engineering in Africa in 1976, focusing on disposal and air pollution aspects.",channel1
91,"The Environmental Quality Division conducted research on water and waste engineering in Africa in 1976, focusing on disposal and air pollution aspects.",channel1
92,"The search results are primarily from 1980, with a few irrelevant results. There is one mention of air quality being excellent, but with potential future problems.",channel1
93,"The search results are primarily from 1980, with a few irrelevant results. There is one mention of air quality being excellent, but with potential future problems.",channel1
94,"The search results are primarily from 1980, with a few irrelevant results. There is one mention of air quality being excellent, but with potential future problems.",channel1
95,"The search results are primarily from 1980, with a few irrelevant results. There is one mention of air quality being excellent, but with potential future problems.",channel1
96,"The search results are primarily from 1980, with a few irrelevant results. There is one mention of air quality being excellent, but with potential future problems.",channel1
97,"The search results are primarily from 1980, with a few irrelevant results. There is one mention of air quality being excellent, but with potential future problems.",channel1
98,"The search results are primarily from 1980, with a few irrelevant results. There is one mention of air quality being excellent, but with potential future problems.",channel1
99,.,channel1
100,.,channel1
101,.,channel1
102,.,channel1
103,.,channel1
104,.,channel1
105,.,channel1
106,"The year 1980 saw a focus on environmental quality standards, air pollution, and pollution sources.",channel1
107,"The year 1980 saw a focus on environmental quality standards, air pollution, and pollution sources.",channel1
108,"The year 1980 saw a focus on environmental quality standards, air pollution, and pollution sources.",channel1
109,"The year 1980 saw a focus on environmental quality standards, air pollution, and pollution sources.",channel1
110,"The year 1980 saw a focus on environmental quality standards, air pollution, and pollution sources.",channel1
111,"The year 1980 saw a focus on environmental quality standards, air pollution, and pollution sources.",channel1
112,"The year 1980 saw a focus on environmental quality standards, air pollution, and pollution sources.",channel1
113,.,channel1
114,.,channel1
115,.,channel1
116,.,channel1
117,.,channel1
118,.,channel1
119,.,channel1
120,"The air quality in certain regions is a concern, with air pollution emissions being allowed in some areas and alerts being issued in others.",channel1
121,"The air quality in certain regions is a concern, with air pollution emissions being allowed in some areas and alerts being issued in others.",channel1
122,"The air quality in certain regions is a concern, with air pollution emissions being allowed in some areas and alerts being issued in others.",channel1
123,"The air quality in certain regions is a concern, with air pollution emissions being allowed in some areas and alerts being issued in others.",channel1
124,"The air quality in certain regions is a concern, with air pollution emissions being allowed in some areas and alerts being issued in others.",channel1
125,"The air quality in certain regions is a concern, with air pollution emissions being allowed in some areas and alerts being issued in others.",channel1
126,"The air quality in certain regions is a concern, with air pollution emissions being allowed in some areas and alerts being issued in others.",channel1
127,.,channel1
128,.,channel1
129,.,channel1
130,.,channel1
131,.,channel1
132,.,channel1
133,.,channel1
134,SEQRA (State Environmental Quality Review Act) is a New York State law that requires environmental reviews for certain projects.,channel1
135,SEQRA (State Environmental Quality Review Act) is a New York State law that requires environmental reviews for certain projects.,channel1
136,SEQRA (State Environmental Quality Review Act) is a New York State law that requires environmental reviews for certain projects.,channel1
137,SEQRA (State Environmental Quality Review Act) is a New York State law that requires environmental reviews for certain projects.,channel1
138,SEQRA (State Environmental Quality Review Act) is a New York State law that requires environmental reviews for certain projects.,channel1
139,SEQRA (State Environmental Quality Review Act) is a New York State law that requires environmental reviews for certain projects.,channel1
140,SEQRA (State Environmental Quality Review Act) is a New York State law that requires environmental reviews for certain projects.,channel1
141,"Objective facts about the Environment situation: 
The U.S. Environmental Protection Agency (EPA) has a permit contact for Region III and Region II, which includes New Jersey, New York, Virgin Islands, and Puerto Rico.",channel1
142,"Objective facts about the Environment situation: 
The U.S. Environmental Protection Agency (EPA) has a permit contact for Region III and Region II, which includes New Jersey, New York, Virgin Islands, and Puerto Rico.",channel1
143,"Objective facts about the Environment situation: 
The U.S. Environmental Protection Agency (EPA) has a permit contact for Region III and Region II, which includes New Jersey, New York, Virgin Islands, and Puerto Rico.",channel1
144,"Objective facts about the Environment situation: 
The U.S. Environmental Protection Agency (EPA) has a permit contact for Region III and Region II, which includes New Jersey, New York, Virgin Islands, and Puerto Rico.",channel1
145,"Objective facts about the Environment situation: 
The U.S. Environmental Protection Agency (EPA) has a permit contact for Region III and Region II, which includes New Jersey, New York, Virgin Islands, and Puerto Rico.",channel1
146,"Objective facts about the Environment situation: 
The U.S. Environmental Protection Agency (EPA) has a permit contact for Region III and Region II, which includes New Jersey, New York, Virgin Islands, and Puerto Rico.",channel1
147,"Objective facts about the Environment situation: 
The U.S. Environmental Protection Agency (EPA) has a permit contact for Region III and Region II, which includes New Jersey, New York, Virgin Islands, and Puerto Rico.",channel1
148,"The Air Quality Index (AQI) was mentioned in the context of weather data for Menominee County, Michigan in 1980.",channel1
149,"The Air Quality Index (AQI) was mentioned in the context of weather data for Menominee County, Michigan in 1980.",channel1
150,"The Air Quality Index (AQI) was mentioned in the context of weather data for Menominee County, Michigan in 1980.",channel1
151,"The Air Quality Index (AQI) was mentioned in the context of weather data for Menominee County, Michigan in 1980.",channel1
152,"The Air Quality Index (AQI) was mentioned in the context of weather data for Menominee County, Michigan in 1980.",channel1
153,"The Air Quality Index (AQI) was mentioned in the context of weather data for Menominee County, Michigan in 1980.",channel1
154,"The Air Quality Index (AQI) was mentioned in the context of weather data for Menominee County, Michigan in 1980.",channel1
155,"The Environmental Protection Agency proposed rules for air quality implementation plans in various states, including California, on June 4, 1980.",channel1
156,"The Environmental Protection Agency proposed rules for air quality implementation plans in various states, including California, on June 4, 1980.",channel1
157,"The Environmental Protection Agency proposed rules for air quality implementation plans in various states, including California, on June 4, 1980.",channel1
158,"The Environmental Protection Agency proposed rules for air quality implementation plans in various states, including California, on June 4, 1980.",channel1
159,"The Environmental Protection Agency proposed rules for air quality implementation plans in various states, including California, on June 4, 1980.",channel1
160,"The Environmental Protection Agency proposed rules for air quality implementation plans in various states, including California, on June 4, 1980.",channel1
161,"The Environmental Protection Agency proposed rules for air quality implementation plans in various states, including California, on June 4, 1980.",channel1
162,"The Vermont Hydroelectric Development Handbook requires an environmental assessment of both construction and operation of the project, including a 401 Water Quality Certificate.",channel1
163,"The Vermont Hydroelectric Development Handbook requires an environmental assessment of both construction and operation of the project, including a 401 Water Quality Certificate.",channel1
164,"The Vermont Hydroelectric Development Handbook requires an environmental assessment of both construction and operation of the project, including a 401 Water Quality Certificate.",channel1
165,"The Vermont Hydroelectric Development Handbook requires an environmental assessment of both construction and operation of the project, including a 401 Water Quality Certificate.",channel1
166,"The Vermont Hydroelectric Development Handbook requires an environmental assessment of both construction and operation of the project, including a 401 Water Quality Certificate.",channel1
167,"The Vermont Hydroelectric Development Handbook requires an environmental assessment of both construction and operation of the project, including a 401 Water Quality Certificate.",channel1
168,"The Vermont Hydroelectric Development Handbook requires an environmental assessment of both construction and operation of the project, including a 401 Water Quality Certificate.",channel1
169,"Air quality was a concern in the 1980s, with the US Office of Air Quality and Standards publishing a report on controlling VOC emissions from polystyrene foam manufacturing in 1990.",channel1
170,"Air quality was a concern in the 1980s, with the US Office of Air Quality and Standards publishing a report on controlling VOC emissions from polystyrene foam manufacturing in 1990.",channel1
171,"Air quality was a concern in the 1980s, with the US Office of Air Quality and Standards publishing a report on controlling VOC emissions from polystyrene foam manufacturing in 1990.",channel1
172,"Air quality was a concern in the 1980s, with the US Office of Air Quality and Standards publishing a report on controlling VOC emissions from polystyrene foam manufacturing in 1990.",channel1
173,"Air quality was a concern in the 1980s, with the US Office of Air Quality and Standards publishing a report on controlling VOC emissions from polystyrene foam manufacturing in 1990.",channel1
174,"Air quality was a concern in the 1980s, with the US Office of Air Quality and Standards publishing a report on controlling VOC emissions from polystyrene foam manufacturing in 1990.",channel1
175,"Air quality was a concern in the 1980s, with the US Office of Air Quality and Standards publishing a report on controlling VOC emissions from polystyrene foam manufacturing in 1990.",channel1
176,.,channel1
177,.,channel1
178,.,channel1
179,.,channel1
180,.,channel1
181,.,channel1
182,.,channel1
183,The Environmental Conservation of the State of New York was involved in a court case regarding air quality standards set by the Administrator in 1980.,channel1
184,The Environmental Conservation of the State of New York was involved in a court case regarding air quality standards set by the Administrator in 1980.,channel1
185,The Environmental Conservation of the State of New York was involved in a court case regarding air quality standards set by the Administrator in 1980.,channel1
186,The Environmental Conservation of the State of New York was involved in a court case regarding air quality standards set by the Administrator in 1980.,channel1
187,The Environmental Conservation of the State of New York was involved in a court case regarding air quality standards set by the Administrator in 1980.,channel1
188,The Environmental Conservation of the State of New York was involved in a court case regarding air quality standards set by the Administrator in 1980.,channel1
189,The Environmental Conservation of the State of New York was involved in a court case regarding air quality standards set by the Administrator in 1980.,channel1
190,"The article from The New Yorker, dated July 13, 1980, mentions that some photographs explore global environmental limits, including pollution and resource exhaustion.",channel1
191,"The article from The New Yorker, dated July 13, 1980, mentions that some photographs explore global environmental limits, including pollution and resource exhaustion.",channel1
192,"The article from The New Yorker, dated July 13, 1980, mentions that some photographs explore global environmental limits, including pollution and resource exhaustion.",channel1
193,"The article from The New Yorker, dated July 13, 1980, mentions that some photographs explore global environmental limits, including pollution and resource exhaustion.",channel1
194,"The article from The New Yorker, dated July 13, 1980, mentions that some photographs explore global environmental limits, including pollution and resource exhaustion.",channel1
195,"The article from The New Yorker, dated July 13, 1980, mentions that some photographs explore global environmental limits, including pollution and resource exhaustion.",channel1
196,"The article from The New Yorker, dated July 13, 1980, mentions that some photographs explore global environmental limits, including pollution and resource exhaustion.",channel1
197,"Air pollution is a concern, with a study underway as of July 18, 1980.",channel1
198,"Air pollution is a concern, with a study underway as of July 18, 1980.",channel1
199,"Air pollution is a concern, with a study underway as of July 18, 1980.",channel1
200,"Air pollution is a concern, with a study underway as of July 18, 1980.",channel1
201,"Air pollution is a concern, with a study underway as of July 18, 1980.",channel1
202,"Air pollution is a concern, with a study underway as of July 18, 1980.",channel1
203,"Air pollution is a concern, with a study underway as of July 18, 1980.",channel1
204,.,channel1
205,.,channel1
206,.,channel1
207,.,channel1
208,.,channel1
209,.,channel1
210,.,channel1
211,The environmental quality shows positive trends.,channel1
212,The environmental quality shows positive trends.,channel1
213,The environmental quality shows positive trends.,channel1
214,The environmental quality shows positive trends.,channel1
215,The environmental quality shows positive trends.,channel1
216,The environmental quality shows positive trends.,channel1
217,The environmental quality shows positive trends.,channel1
218,"The air quality in certain cities in the US was poor in 1980, with Canada wildfire smoke affecting air quality in some areas.",channel1
219,"The air quality in certain cities in the US was poor in 1980, with Canada wildfire smoke affecting air quality in some areas.",channel1
220,"The air quality in certain cities in the US was poor in 1980, with Canada wildfire smoke affecting air quality in some areas.",channel1
221,"The air quality in certain cities in the US was poor in 1980, with Canada wildfire smoke affecting air quality in some areas.",channel1
222,"The air quality in certain cities in the US was poor in 1980, with Canada wildfire smoke affecting air quality in some areas.",channel1
223,"The air quality in certain cities in the US was poor in 1980, with Canada wildfire smoke affecting air quality in some areas.",channel1
224,"The air quality in certain cities in the US was poor in 1980, with Canada wildfire smoke affecting air quality in some areas.",channel1
225,The New York State Coastal Management program aims to protect the state's coastal resources and air quality.,channel1
226,The New York State Coastal Management program aims to protect the state's coastal resources and air quality.,channel1
227,The New York State Coastal Management program aims to protect the state's coastal resources and air quality.,channel1
228,The New York State Coastal Management program aims to protect the state's coastal resources and air quality.,channel1
229,The New York State Coastal Management program aims to protect the state's coastal resources and air quality.,channel1
230,The New York State Coastal Management program aims to protect the state's coastal resources and air quality.,channel1
231,The New York State Coastal Management program aims to protect the state's coastal resources and air quality.,channel1
232,.,channel1
233,.,channel1
234,.,channel1
235,.,channel1
236,.,channel1
237,.,channel1
238,.,channel1
239,Minnesota and Wisconsin are under air quality warnings from Canada.,channel1
240,Minnesota and Wisconsin are under air quality warnings from Canada.,channel1
241,Minnesota and Wisconsin are under air quality warnings from Canada.,channel1
242,Minnesota and Wisconsin are under air quality warnings from Canada.,channel1
243,Minnesota and Wisconsin are under air quality warnings from Canada.,channel1
244,Minnesota and Wisconsin are under air quality warnings from Canada.,channel1
245,Minnesota and Wisconsin are under air quality warnings from Canada.,channel1
246,Industrial growth is likely to worsen air quality.,channel1
247,Industrial growth is likely to worsen air quality.,channel1
248,Industrial growth is likely to worsen air quality.,channel1
249,Industrial growth is likely to worsen air quality.,channel1
250,Industrial growth is likely to worsen air quality.,channel1
251,Industrial growth is likely to worsen air quality.,channel1
252,Industrial growth is likely to worsen air quality.,channel1
253,.,channel1
254,.,channel1
255,.,channel1
256,.,channel1
257,.,channel1
258,.,channel1
259,.,channel1
260,"The air pollution was a significant concern in 1980, with violations reported in Newark, New York.",channel1
261,"The air pollution was a significant concern in 1980, with violations reported in Newark, New York.",channel1
262,"The air pollution was a significant concern in 1980, with violations reported in Newark, New York.",channel1
263,"The air pollution was a significant concern in 1980, with violations reported in Newark, New York.",channel1
264,"The air pollution was a significant concern in 1980, with violations reported in Newark, New York.",channel1
265,"The air pollution was a significant concern in 1980, with violations reported in Newark, New York.",channel1
266,"The air pollution was a significant concern in 1980, with violations reported in Newark, New York.",channel1
267,.,channel1
268,.,channel1
269,.,channel1
270,.,channel1
271,.,channel1
272,.,channel1
273,.,channel1
274,.,channel1
275,.,channel1
276,.,channel1
277,.,channel1
278,.,channel1
279,.,channel1
280,.,channel1
281,.,channel1
282,.,channel1
283,.,channel1
284,.,channel1
285,.,channel1
286,.,channel1
287,.,channel1
288,"The documents from 1980 discuss various environmental topics, including ambient water quality criteria for chloroform and zinc, effects of air pollutants on forests, acid rain, and air quality standards.",channel1
289,"The documents from 1980 discuss various environmental topics, including ambient water quality criteria for chloroform and zinc, effects of air pollutants on forests, acid rain, and air quality standards.",channel1
290,"The documents from 1980 discuss various environmental topics, including ambient water quality criteria for chloroform and zinc, effects of air pollutants on forests, acid rain, and air quality standards.",channel1
291,"The documents from 1980 discuss various environmental topics, including ambient water quality criteria for chloroform and zinc, effects of air pollutants on forests, acid rain, and air quality standards.",channel1
292,"The documents from 1980 discuss various environmental topics, including ambient water quality criteria for chloroform and zinc, effects of air pollutants on forests, acid rain, and air quality standards.",channel1
293,"The documents from 1980 discuss various environmental topics, including ambient water quality criteria for chloroform and zinc, effects of air pollutants on forests, acid rain, and air quality standards.",channel1
294,"The documents from 1980 discuss various environmental topics, including ambient water quality criteria for chloroform and zinc, effects of air pollutants on forests, acid rain, and air quality standards.",channel1
295,"The Administrative Procedure Act's ""Good Cause"" exemption was used in 1980 to allow states to relax air quality standards in areas that already met national standards.",channel1
296,"The Administrative Procedure Act's ""Good Cause"" exemption was used in 1980 to allow states to relax air quality standards in areas that already met national standards.",channel1
297,"The Administrative Procedure Act's ""Good Cause"" exemption was used in 1980 to allow states to relax air quality standards in areas that already met national standards.",channel1
298,"The Administrative Procedure Act's ""Good Cause"" exemption was used in 1980 to allow states to relax air quality standards in areas that already met national standards.",channel1
299,"The Administrative Procedure Act's ""Good Cause"" exemption was used in 1980 to allow states to relax air quality standards in areas that already met national standards.",channel1
300,"The Administrative Procedure Act's ""Good Cause"" exemption was used in 1980 to allow states to relax air quality standards in areas that already met national standards.",channel1
301,"The Administrative Procedure Act's ""Good Cause"" exemption was used in 1980 to allow states to relax air quality standards in areas that already met national standards.",channel1
302,"The air quality law in the United States is considered the strictest, with laws adopted to control air pollution.",channel1
303,"The air quality law in the United States is considered the strictest, with laws adopted to control air pollution.",channel1
304,"The air quality law in the United States is considered the strictest, with laws adopted to control air pollution.",channel1
305,"The air quality law in the United States is considered the strictest, with laws adopted to control air pollution.",channel1
306,"The air quality law in the United States is considered the strictest, with laws adopted to control air pollution.",channel1
307,"The air quality law in the United States is considered the strictest, with laws adopted to control air pollution.",channel1
308,"The air quality law in the United States is considered the strictest, with laws adopted to control air pollution.",channel1
309,"Air quality is a concern for public health, with implications for health .",channel1
310,"Air quality is a concern for public health, with implications for health .",channel1
311,"Air quality is a concern for public health, with implications for health .",channel1
312,"Air quality is a concern for public health, with implications for health .",channel1
313,"Air quality is a concern for public health, with implications for health .",channel1
314,"Air quality is a concern for public health, with implications for health .",channel1
315,"Air quality is a concern for public health, with implications for health .",channel1
316,"The search results include various articles and reports from November 1980, covering topics such as environmental education, air and water pollution, occupational health, and environmental science.",channel1
317,"The search results include various articles and reports from November 1980, covering topics such as environmental education, air and water pollution, occupational health, and environmental science.",channel1
318,"The search results include various articles and reports from November 1980, covering topics such as environmental education, air and water pollution, occupational health, and environmental science.",channel1
319,"The search results include various articles and reports from November 1980, covering topics such as environmental education, air and water pollution, occupational health, and environmental science.",channel1
320,"The search results include various articles and reports from November 1980, covering topics such as environmental education, air and water pollution, occupational health, and environmental science.",channel1
321,"The search results include various articles and reports from November 1980, covering topics such as environmental education, air and water pollution, occupational health, and environmental science.",channel1
322,"The search results include various articles and reports from November 1980, covering topics such as environmental education, air and water pollution, occupational health, and environmental science.",channel1
323,.,channel1
324,.,channel1
325,.,channel1
326,.,channel1
327,.,channel1
328,.,channel1
329,.,channel1
330,.,channel1
331,.,channel1
332,.,channel1
333,.,channel1
334,.,channel1
335,.,channel1
336,.,channel1
337,"The Alaska National Interest Lands Conservation Act was signed into law on December 2, 1980, with the goal of restoring environmental quality.",channel1
338,"The Alaska National Interest Lands Conservation Act was signed into law on December 2, 1980, with the goal of restoring environmental quality.",channel1
339,"The Alaska National Interest Lands Conservation Act was signed into law on December 2, 1980, with the goal of restoring environmental quality.",channel1
340,"The Alaska National Interest Lands Conservation Act was signed into law on December 2, 1980, with the goal of restoring environmental quality.",channel1
341,"The Alaska National Interest Lands Conservation Act was signed into law on December 2, 1980, with the goal of restoring environmental quality.",channel1
342,"The Alaska National Interest Lands Conservation Act was signed into law on December 2, 1980, with the goal of restoring environmental quality.",channel1
343,"The Alaska National Interest Lands Conservation Act was signed into law on December 2, 1980, with the goal of restoring environmental quality.",channel1
344,"The New York Times published an article on December 9, 1980, about air pollution and a court opposing a synfuel plant.",channel1
345,"The New York Times published an article on December 9, 1980, about air pollution and a court opposing a synfuel plant.",channel1
346,"The New York Times published an article on December 9, 1980, about air pollution and a court opposing a synfuel plant.",channel1
347,"The New York Times published an article on December 9, 1980, about air pollution and a court opposing a synfuel plant.",channel1
348,"The New York Times published an article on December 9, 1980, about air pollution and a court opposing a synfuel plant.",channel1
349,"The New York Times published an article on December 9, 1980, about air pollution and a court opposing a synfuel plant.",channel1
350,"The New York Times published an article on December 9, 1980, about air pollution and a court opposing a synfuel plant.",channel1
351,"The U.S. EPA evaluated the ambient air quality on the Landfill site in Niagara Falls, New York.",channel1
352,"The U.S. EPA evaluated the ambient air quality on the Landfill site in Niagara Falls, New York.",channel1
353,"The U.S. EPA evaluated the ambient air quality on the Landfill site in Niagara Falls, New York.",channel1
354,"The U.S. EPA evaluated the ambient air quality on the Landfill site in Niagara Falls, New York.",channel1
355,"The U.S. EPA evaluated the ambient air quality on the Landfill site in Niagara Falls, New York.",channel1
356,"The U.S. EPA evaluated the ambient air quality on the Landfill site in Niagara Falls, New York.",channel1
357,"The U.S. EPA evaluated the ambient air quality on the Landfill site in Niagara Falls, New York.",channel1
358,There is no relevant information about the Environment situation in the provided search results.,channel1
359,There is no relevant information about the Environment situation in the provided search results.,channel1
360,There is no relevant information about the Environment situation in the provided search results.,channel1
361,There is no relevant information about the Environment situation in the provided search results.,channel1
362,There is no relevant information about the Environment situation in the provided search results.,channel1
363,There is no relevant information about the Environment situation in the provided search results.,channel1
364,There is no relevant information about the Environment situation in the provided search results.,channel1
365,"The Environmental Protection Agency (EPA) is required to set primary air quality standards, and ambient limitations are only required for pollutants with significant health effects.",channel1
366,"The Environmental Protection Agency (EPA) is required to set primary air quality standards, and ambient limitations are only required for pollutants with significant health effects.",channel1
367,"The Environmental Protection Agency (EPA) is required to set primary air quality standards, and ambient limitations are only required for pollutants with significant health effects.",channel1
368,"The Environmental Protection Agency (EPA) is required to set primary air quality standards, and ambient limitations are only required for pollutants with significant health effects.",channel1
369,"The Environmental Protection Agency (EPA) is required to set primary air quality standards, and ambient limitations are only required for pollutants with significant health effects.",channel1
